Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
WR,Tee Higgins (41368023),Tee Higgins,41368023,WR/FLEX,6000,CLE@CIN 01/04/2026 01:00PM ET,CIN,13.99
QB,Justin Herbert (41367600),Justin Herbert,41367600,QB,6000,LAC@DEN 01/04/2026 04:25PM ET,LAC,19.62
RB,Aaron Jones Sr. (41367715),Aaron Jones Sr.,41367715,RB/FLEX,6000,GB@MIN 01/04/2026 01:00PM ET,MIN,9.98
QB,Caleb Williams (41367601),Caleb Williams,41367601,QB,5900,DET@CHI 01/04/2026 04:25PM ET,CHI,19.51
RB,D'Andre Swift (41367717),D'Andre Swift,41367717,RB/FLEX,5900,DET@CHI 01/04/2026 04:25PM ET,CHI,15.59
WR,Courtland Sutton (41368025),Courtland Sutton,41368025,WR/FLEX,5900,LAC@DEN 01/04/2026 04:25PM ET,DEN,14.01
WR,Ladd McConkey (41368027),Ladd McConkey,41368027,WR/FLEX,5900,LAC@DEN 01/04/2026 04:25PM ET,LAC,11.68
RB,Woody Marks (41367719),Woody Marks,41367719,RB/FLEX,5800,IND@HOU 01/04/2026 01:00PM ET,HOU,9.62
WR,Justin Jefferson (41368031),Justin Jefferson,41368031,WR/FLEX,5800,GB@MIN 01/04/2026 01:00PM ET,MIN,11.82
WR,DeVonta Smith (41368029),DeVonta Smith,41368029,WR/FLEX,5800,WAS@PHI 01/04/2026 04:25PM ET,PHI,12.48
RB,Blake Corum (41367721),Blake Corum,41367721,RB/FLEX,5700,ARI@LAR 01/04/2026 04:25PM ET,LAR,7.33
WR,Jaylen Waddle (41368035),Jaylen Waddle,41368035,WR/FLEX,5700,MIA@NE 01/04/2026 04:25PM ET,MIA,12.32
QB,Jaxson Dart (41367602),Jaxson Dart,41367602,QB,5700,DAL@NYG 01/04/2026 01:00PM ET,NYG,17.55
WR,Terry McLaurin (41368033),Terry McLaurin,41368033,WR/FLEX,5700,WAS@PHI 01/04/2026 04:25PM ET,WAS,11.61
WR,Rome Odunze (41368037),Rome Odunze,41368037,WR/FLEX,5600,DET@CHI 01/04/2026 04:25PM ET,CHI,12.68
WR,Jakobi Meyers (41368039),Jakobi Meyers,41368039,WR/FLEX,5600,TEN@JAX 01/04/2026 01:00PM ET,JAX,11.16
QB,Jacoby Brissett (41367603),Jacoby Brissett,41367603,QB,5600,ARI@LAR 01/04/2026 04:25PM ET,ARI,17.99
RB,Rhamondre Stevenson (41367723),Rhamondre Stevenson,41367723,RB/FLEX,5600,MIA@NE 01/04/2026 04:25PM ET,NE,11.27
RB,Alvin Kamara (41367727),Alvin Kamara,41367727,RB/FLEX,5500,NO@ATL 01/04/2026 01:00PM ET,NO,9.34
TE,Kyle Pitts Sr. (41368495),Kyle Pitts Sr.,41368495,TE/FLEX,5500,NO@ATL 01/04/2026 01:00PM ET,ATL,12.62
WR,DJ Moore (41368041),DJ Moore,41368041,WR/FLEX,5500,DET@CHI 01/04/2026 04:25PM ET,CHI,10.57
QB,Jordan Love (41367604),Jordan Love,41367604,QB,5500,GB@MIN 01/04/2026 01:00PM ET,GB,16.61
RB,Emanuel Wilson (41367725),Emanuel Wilson,41367725,RB/FLEX,5500,GB@MIN 01/04/2026 01:00PM ET,GB,5.73
RB,Tyrone Tracy Jr. (41367729),Tyrone Tracy Jr.,41367729,RB/FLEX,5500,DAL@NYG 01/04/2026 01:00PM ET,NYG,9.49
RB,Kyle Monangai (41367731),Kyle Monangai,41367731,RB/FLEX,5400,DET@CHI 01/04/2026 04:25PM ET,CHI,9.18
WR,Quentin Johnston (41368043),Quentin Johnston,41368043,WR/FLEX,5400,LAC@DEN 01/04/2026 04:25PM ET,LAC,12.51
QB,C.J. Stroud (41367605),C.J. Stroud,41367605,QB,5400,IND@HOU 01/04/2026 01:00PM ET,HOU,15.56
RB,Tony Pollard (41367733),Tony Pollard,41367733,RB/FLEX,5400,TEN@JAX 01/04/2026 01:00PM ET,TEN,11.77
RB,Tank Bigsby (41367735),Tank Bigsby,41367735,RB/FLEX,5400,WAS@PHI 01/04/2026 04:25PM ET,PHI,2.45
QB,Tyler Shough (41367606),Tyler Shough,41367606,QB,5300,NO@ATL 01/04/2026 01:00PM ET,NO,14.92
WR,Luther Burden III (41368045),Luther Burden III,41368045,WR/FLEX,5300,DET@CHI 01/04/2026 04:25PM ET,CHI,9.03
WR,Brian Thomas Jr. (41368047),Brian Thomas Jr.,41368047,WR/FLEX,5300,TEN@JAX 01/04/2026 01:00PM ET,JAX,10.07
RB,Malik Davis (41367737),Malik Davis,41367737,RB/FLEX,5300,DAL@NYG 01/04/2026 01:00PM ET,DAL,4.36
RB,Chris Rodriguez Jr. (41367739),Chris Rodriguez Jr.,41367739,RB/FLEX,5300,WAS@PHI 01/04/2026 04:25PM ET,WAS,6.39
RB,Jacory Croskey-Merritt (41367741),Jacory Croskey-Merritt,41367741,RB/FLEX,5300,WAS@PHI 01/04/2026 04:25PM ET,WAS,9.09
RB,Dylan Sampson (41367743),Dylan Sampson,41367743,RB/FLEX,5200,CLE@CIN 01/04/2026 01:00PM ET,CLE,5.87
RB,Isiah Pacheco (41367745),Isiah Pacheco,41367745,RB/FLEX,5200,KC@LV 01/04/2026 04:25PM ET,KC,6.72
QB,J.J. McCarthy (41367607),J.J. McCarthy,41367607,QB,5200,GB@MIN 01/04/2026 01:00PM ET,MIN,14.6
RB,Jordan Mason (41367747),Jordan Mason,41367747,RB/FLEX,5200,GB@MIN 01/04/2026 01:00PM ET,MIN,8.23
WR,Christian Watson (41368049),Christian Watson,41368049,WR/FLEX,5200,GB@MIN 01/04/2026 01:00PM ET,GB,13.54
QB,Kirk Cousins (41367608),Kirk Cousins,41367608,QB,5100,NO@ATL 01/04/2026 01:00PM ET,ATL,11.37
RB,Kimani Vidal (41367751),Kimani Vidal,41367751,RB/FLEX,5100,LAC@DEN 01/04/2026 04:25PM ET,LAC,10.41
RB,Bhayshul Tuten (41367753),Bhayshul Tuten,41367753,RB/FLEX,5100,TEN@JAX 01/04/2026 01:00PM ET,JAX,5.81
WR,Parker Washington (41368053),Parker Washington,41368053,WR/FLEX,5100,TEN@JAX 01/04/2026 01:00PM ET,JAX,11.4
RB,Michael Carter (41367749),Michael Carter,41367749,RB/FLEX,5100,ARI@LAR 01/04/2026 04:25PM ET,ARI,7.68
WR,Marvin Harrison Jr. (41368051),Marvin Harrison Jr.,41368051,WR/FLEX,5100,ARI@LAR 01/04/2026 04:25PM ET,ARI,10.65
RB,Audric Estime (41367757),Audric Estime,41367757,RB/FLEX,5000,NO@ATL 01/04/2026 01:00PM ET,NO,5.42
QB,Mitchell Trubisky (41367609),Mitchell Trubisky,41367609,QB,5000,NYJ@BUF 01/04/2026 04:25PM ET,BUF,0.75
WR,Khalil Shakir (41368055),Khalil Shakir,41368055,WR/FLEX,5000,NYJ@BUF 01/04/2026 04:25PM ET,BUF,10.65
RB,David Montgomery (41367755),David Montgomery,41367755,RB/FLEX,5000,DET@CHI 01/04/2026 04:25PM ET,DET,10.28
TE,Harold Fannin Jr. (41368497),Harold Fannin Jr.,41368497,TE/FLEX,5000,CLE@CIN 01/04/2026 01:00PM ET,CLE,11.9
QB,Malik Willis (41367610),Malik Willis,41367610,QB,5000,GB@MIN 01/04/2026 01:00PM ET,GB,13.04
RB,Devin Singletary (41367759),Devin Singletary,41367759,RB/FLEX,5000,DAL@NYG 01/04/2026 01:00PM ET,NYG,6.14
WR,Deebo Samuel Sr. (41368057),Deebo Samuel Sr.,41368057,WR/FLEX,5000,WAS@PHI 01/04/2026 04:25PM ET,WAS,12.27
RB,Ty Johnson (41367761),Ty Johnson,41367761,RB/FLEX,4900,NYJ@BUF 01/04/2026 04:25PM ET,BUF,5.04
RB,Ray Davis (41367763),Ray Davis,41367763,RB/FLEX,4900,NYJ@BUF 01/04/2026 04:25PM ET,BUF,2.42
QB,Shedeur Sanders (41367612),Shedeur Sanders,41367612,QB,4900,CLE@CIN 01/04/2026 01:00PM ET,CLE,13.27
WR,Troy Franklin (41368059),Troy Franklin,41368059,WR/FLEX,4900,LAC@DEN 01/04/2026 04:25PM ET,DEN,11.13
RB,Tyjae Spears (41367765),Tyjae Spears,41367765,RB/FLEX,4900,TEN@JAX 01/04/2026 01:00PM ET,TEN,8.5
QB,Jimmy Garoppolo (41367611),Jimmy Garoppolo,41367611,QB,4900,ARI@LAR 01/04/2026 04:25PM ET,LAR,-0.35
RB,Nick Chubb (41367767),Nick Chubb,41367767,RB/FLEX,4800,IND@HOU 01/04/2026 01:00PM ET,HOU,5.89
RB,Joe Mixon (41367769),Joe Mixon,41367769,RB/FLEX,4800,IND@HOU 01/04/2026 01:00PM ET,HOU,0
RB,Ameer Abdullah (41367771),Ameer Abdullah,41367771,RB/FLEX,4800,IND@HOU 01/04/2026 01:00PM ET,IND,2.7
QB,Cam Ward (41367613),Cam Ward,41367613,QB,4800,TEN@JAX 01/04/2026 01:00PM ET,TEN,11.97
WR,Jordan Addison (41368061),Jordan Addison,41368061,WR/FLEX,4800,GB@MIN 01/04/2026 01:00PM ET,MIN,10.72
WR,Kayshon Boutte (41368063),Kayshon Boutte,41368063,WR/FLEX,4800,MIA@NE 01/04/2026 04:25PM ET,NE,9.44
RB,Tyler Allgeier (41367773),Tyler Allgeier,41367773,RB/FLEX,4700,NO@ATL 01/04/2026 01:00PM ET,ATL,7.51
RB,Isaiah Davis (41367779),Isaiah Davis,41367779,RB/FLEX,4700,NYJ@BUF 01/04/2026 04:25PM ET,NYJ,4.45
RB,Raheim Sanders (41367775),Raheim Sanders,41367775,RB/FLEX,4700,CLE@CIN 01/04/2026 01:00PM ET,CLE,4
QB,Philip Rivers (41367614),Philip Rivers,41367614,QB,4700,IND@HOU 01/04/2026 01:00PM ET,IND,11.55
QB,Riley Leonard (41367615),Riley Leonard,41367615,QB,4700,IND@HOU 01/04/2026 01:00PM ET,IND,2.6
QB,Anthony Richardson Sr. (41367616),Anthony Richardson Sr.,41367616,QB,4700,IND@HOU 01/04/2026 01:00PM ET,IND,1.08
WR,Michael Pittman Jr. (41368067),Michael Pittman Jr.,41368067,WR/FLEX,4700,IND@HOU 01/04/2026 01:00PM ET,IND,12.64
RB,Kareem Hunt (41367777),Kareem Hunt,41367777,RB/FLEX,4700,KC@LV 01/04/2026 04:25PM ET,KC,8.93
TE,Travis Kelce (41368499),Travis Kelce,41368499,TE/FLEX,4700,KC@LV 01/04/2026 04:25PM ET,KC,11.81
WR,Romeo Doubs (41368065),Romeo Doubs,41368065,WR/FLEX,4700,GB@MIN 01/04/2026 01:00PM ET,GB,10.34
RB,Hassan Haskins (41367783),Hassan Haskins,41367783,RB/FLEX,4600,LAC@DEN 01/04/2026 04:25PM ET,LAC,0.88
WR,Keenan Allen (41368071),Keenan Allen,41368071,WR/FLEX,4600,LAC@DEN 01/04/2026 04:25PM ET,LAC,10.94
RB,LeQuint Allen Jr. (41367785),LeQuint Allen Jr.,41367785,RB/FLEX,4600,TEN@JAX 01/04/2026 01:00PM ET,JAX,1.55
RB,Emari Demercado (41367781),Emari Demercado,41367781,RB/FLEX,4600,ARI@LAR 01/04/2026 04:25PM ET,ARI,4.38
WR,Xavier Worthy (41368069),Xavier Worthy,41368069,WR/FLEX,4600,KC@LV 01/04/2026 04:25PM ET,KC,7.85
QB,Quinn Ewers (41367617),Quinn Ewers,41367617,QB,4600,MIA@NE 01/04/2026 04:25PM ET,MIA,8.93
RB,D'Ernest Johnson (41367787),D'Ernest Johnson,41367787,RB/FLEX,4600,MIA@NE 01/04/2026 04:25PM ET,NE,0.17
RB,Evan Hull (41367797),Evan Hull,41367797,RB/FLEX,4500,NO@ATL 01/04/2026 01:00PM ET,NO,1.06
RB,Samaje Perine (41367789),Samaje Perine,41367789,RB/FLEX,4500,CLE@CIN 01/04/2026 01:00PM ET,CIN,5.12
QB,Trey Lance (41367619),Trey Lance,41367619,QB,4500,LAC@DEN 01/04/2026 04:25PM ET,LAC,1.73
RB,Tyler Goodson (41367793),Tyler Goodson,41367793,RB/FLEX,4500,IND@HOU 01/04/2026 01:00PM ET,IND,0.49
WR,Alec Pierce (41368073),Alec Pierce,41368073,WR/FLEX,4500,IND@HOU 01/04/2026 01:00PM ET,IND,11.22
WR,Jayden Higgins (41368075),Jayden Higgins,41368075,WR/FLEX,4500,IND@HOU 01/04/2026 01:00PM ET,HOU,7.45
QB,Chris Oladokun (41367620),Chris Oladokun,41367620,QB,4500,KC@LV 01/04/2026 04:25PM ET,KC,6.44
RB,Chris Brooks (41367791),Chris Brooks,41367791,RB/FLEX,4500,GB@MIN 01/04/2026 01:00PM ET,GB,1.66
RB,Ty Chandler (41367795),Ty Chandler,41367795,RB/FLEX,4500,GB@MIN 01/04/2026 01:00PM ET,MIN,1.2
TE,Hunter Henry (41368501),Hunter Henry,41368501,TE/FLEX,4500,MIA@NE 01/04/2026 04:25PM ET,NE,10.7
QB,Tanner McKee (41367618),Tanner McKee,41367618,QB,4500,WAS@PHI 01/04/2026 04:25PM ET,PHI,0.61
QB,Tyson Bagent (41367622),Tyson Bagent,41367622,QB,4400,DET@CHI 01/04/2026 04:25PM ET,CHI,0.86
TE,Tyler Warren (41368503),Tyler Warren,41368503,TE/FLEX,4400,IND@HOU 01/04/2026 01:00PM ET,IND,11.31
WR,Chimere Dike (41368077),Chimere Dike,41368077,WR/FLEX,4400,TEN@JAX 01/04/2026 01:00PM ET,TEN,7.59
RB,Raheem Mostert (41367801),Raheem Mostert,41367801,RB/FLEX,4400,KC@LV 01/04/2026 04:25PM ET,LV,2.45
QB,Marcus Mariota (41367621),Marcus Mariota,41367621,QB,4400,WAS@PHI 01/04/2026 04:25PM ET,WAS,12.32
QB,Josh Johnson (41367623),Josh Johnson,41367623,QB,4400,WAS@PHI 01/04/2026 04:25PM ET,WAS,2.41
RB,Will Shipley (41367799),Will Shipley,41367799,RB/FLEX,4400,WAS@PHI 01/04/2026 04:25PM ET,PHI,1.09
QB,Brady Cook (41367624),Brady Cook,41367624,QB,4300,NYJ@BUF 01/04/2026 04:25PM ET,NYJ,6.84
QB,Tyrod Taylor (41367625),Tyrod Taylor,41367625,QB,4300,NYJ@BUF 01/04/2026 04:25PM ET,NYJ,10.91
RB,Jaleel McLaughlin (41367807),Jaleel McLaughlin,41367807,RB/FLEX,4300,LAC@DEN 01/04/2026 04:25PM ET,DEN,3.51
RB,Jawhar Jordan (41367803),Jawhar Jordan,41367803,RB/FLEX,4300,IND@HOU 01/04/2026 01:00PM ET,HOU,10.8
WR,Jayden Reed (41368079),Jayden Reed,41368079,WR/FLEX,4300,GB@MIN 01/04/2026 01:00PM ET,GB,8.08
WR,Kyle Williams (41368081),Kyle Williams,41368081,WR/FLEX,4300,MIA@NE 01/04/2026 04:25PM ET,NE,3.04
RB,Jaydon Blue (41367805),Jaydon Blue,41367805,RB/FLEX,4300,DAL@NYG 01/04/2026 01:00PM ET,DAL,2
TE,Jake Ferguson (41368505),Jake Ferguson,41368505,TE/FLEX,4300,DAL@NYG 01/04/2026 01:00PM ET,DAL,11.79
RB,Jeremy McNichols (41367809),Jeremy McNichols,41367809,RB/FLEX,4300,WAS@PHI 01/04/2026 04:25PM ET,WAS,4.48
TE,Juwan Johnson (41368507),Juwan Johnson,41368507,TE/FLEX,4200,NO@ATL 01/04/2026 01:00PM ET,NO,10.86
RB,Khalil Herbert (41367811),Khalil Herbert,41367811,RB/FLEX,4200,NYJ@BUF 01/04/2026 04:25PM ET,NYJ,0.17
WR,Adonai Mitchell (41368083),Adonai Mitchell,41368083,WR/FLEX,4200,NYJ@BUF 01/04/2026 04:25PM ET,NYJ,6.13
RB,Trayveon Williams (41367813),Trayveon Williams,41367813,RB/FLEX,4200,CLE@CIN 01/04/2026 01:00PM ET,CLE,2.35
WR,Josh Downs (41368085),Josh Downs,41368085,WR/FLEX,4200,IND@HOU 01/04/2026 01:00PM ET,IND,8.52
RB,Ronnie Rivers (41367817),Ronnie Rivers,41367817,RB/FLEX,4200,ARI@LAR 01/04/2026 04:25PM ET,LAR,0.46
QB,Geno Smith (41367626),Geno Smith,41367626,QB,4200,KC@LV 01/04/2026 04:25PM ET,LV,12.99
QB,Kenny Pickett (41367627),Kenny Pickett,41367627,QB,4200,KC@LV 01/04/2026 04:25PM ET,LV,2.14
QB,Aidan O'Connell (41367628),Aidan O'Connell,41367628,QB,4200,KC@LV 01/04/2026 04:25PM ET,LV,0
RB,Brashard Smith (41367815),Brashard Smith,41367815,RB/FLEX,4200,KC@LV 01/04/2026 04:25PM ET,KC,3.47
QB,Max Brosmer (41367629),Max Brosmer,41367629,QB,4200,GB@MIN 01/04/2026 01:00PM ET,MIN,1.32
RB,Jaylen Wright (41367819),Jaylen Wright,41367819,RB/FLEX,4200,MIA@NE 01/04/2026 04:25PM ET,MIA,5.24
TE,Dalton Kincaid (41368509),Dalton Kincaid,41368509,TE/FLEX,4100,NYJ@BUF 01/04/2026 04:25PM ET,BUF,11.3
WR,Jerry Jeudy (41368089),Jerry Jeudy,41368089,WR/FLEX,4100,CLE@CIN 01/04/2026 01:00PM ET,CLE,7.34
QB,Jarrett Stidham (41367630),Jarrett Stidham,41367630,QB,4100,LAC@DEN 01/04/2026 04:25PM ET,DEN,-0.1
RB,Jaret Patterson (41367821),Jaret Patterson,41367821,RB/FLEX,4100,LAC@DEN 01/04/2026 04:25PM ET,LAC,3.8
RB,DeeJay Dallas (41367823),DeeJay Dallas,41367823,RB/FLEX,4100,TEN@JAX 01/04/2026 01:00PM ET,JAX,0.42
WR,Darius Slayton (41368087),Darius Slayton,41368087,WR/FLEX,4100,DAL@NYG 01/04/2026 01:00PM ET,NYG,6.95
QB,Cam Miller (41367657),Cam Miller,41367657,QB,4000,MIA@NE 01/04/2026 04:25PM ET,MIA,0
QB,Easton Stick (41367631),Easton Stick,41367631,QB,4000,NO@ATL 01/04/2026 01:00PM ET,ATL,0
QB,Michael Penix Jr. (41367632),Michael Penix Jr.,41367632,QB,4000,NO@ATL 01/04/2026 01:00PM ET,ATL,14.25
QB,Emory Jones (41367633),Emory Jones,41367633,QB,4000,NO@ATL 01/04/2026 01:00PM ET,ATL,0
QB,Kyle Trask (41367634),Kyle Trask,41367634,QB,4000,NO@ATL 01/04/2026 01:00PM ET,ATL,0
QB,Spencer Rattler (41367666),Spencer Rattler,41367666,QB,4000,NO@ATL 01/04/2026 01:00PM ET,NO,11.79
QB,Jake Haener (41367667),Jake Haener,41367667,QB,4000,NO@ATL 01/04/2026 01:00PM ET,NO,0
RB,Nathan Carter (41367825),Nathan Carter,41367825,RB/FLEX,4000,NO@ATL 01/04/2026 01:00PM ET,ATL,0.83
RB,Carlos Washington Jr. (41367827),Carlos Washington Jr.,41367827,RB/FLEX,4000,NO@ATL 01/04/2026 01:00PM ET,ATL,0
RB,Devin Neal (41367947),Devin Neal,41367947,RB/FLEX,4000,NO@ATL 01/04/2026 01:00PM ET,NO,6
RB,Kendre Miller (41367949),Kendre Miller,41367949,RB/FLEX,4000,NO@ATL 01/04/2026 01:00PM ET,NO,4.76
RB,Nyheim Miller-Hines (41367951),Nyheim Miller-Hines,41367951,RB/FLEX,4000,NO@ATL 01/04/2026 01:00PM ET,NO,-0.07
QB,Hendon Hooker (41367670),Hendon Hooker,41367670,QB,4000,NYJ@BUF 01/04/2026 04:25PM ET,NYJ,0
QB,Justin Fields (41367671),Justin Fields,41367671,QB,4000,NYJ@BUF 01/04/2026 04:25PM ET,NYJ,16.30
RB,Frank Gore Jr. (41367829),Frank Gore Jr.,41367829,RB/FLEX,4000,NYJ@BUF 01/04/2026 04:25PM ET,BUF,0
RB,Reggie Gilliam (41367831),Reggie Gilliam,41367831,RB/FLEX,4000,NYJ@BUF 01/04/2026 04:25PM ET,BUF,0.08
RB,Kene Nwangwu (41367959),Kene Nwangwu,41367959,RB/FLEX,4000,NYJ@BUF 01/04/2026 04:25PM ET,NYJ,0.83
RB,Braelon Allen (41367961),Braelon Allen,41367961,RB/FLEX,4000,NYJ@BUF 01/04/2026 04:25PM ET,NYJ,4.08
RB,Andrew Beck (41367963),Andrew Beck,41367963,RB/FLEX,4000,NYJ@BUF 01/04/2026 04:25PM ET,NYJ,0.99
QB,Case Keenum (41367637),Case Keenum,41367637,QB,4000,DET@CHI 01/04/2026 04:25PM ET,CHI,0
QB,Kyle Allen (41367647),Kyle Allen,41367647,QB,4000,DET@CHI 01/04/2026 04:25PM ET,DET,-0.1
QB,C.J. Beathard (41367648),C.J. Beathard,41367648,QB,4000,DET@CHI 01/04/2026 04:25PM ET,DET,0
RB,Travis Homer (41367837),Travis Homer,41367837,RB/FLEX,4000,DET@CHI 01/04/2026 04:25PM ET,CHI,-0.02
RB,Roschon Johnson (41367839),Roschon Johnson,41367839,RB/FLEX,4000,DET@CHI 01/04/2026 04:25PM ET,CHI,0.24
RB,Deion Hankins (41367841),Deion Hankins,41367841,RB/FLEX,4000,DET@CHI 01/04/2026 04:25PM ET,CHI,0
RB,Brittain Brown (41367843),Brittain Brown,41367843,RB/FLEX,4000,DET@CHI 01/04/2026 04:25PM ET,CHI,3.23
RB,Sione Vaki (41367877),Sione Vaki,41367877,RB/FLEX,4000,DET@CHI 01/04/2026 04:25PM ET,DET,0.04
RB,Jacob Saylors (41367879),Jacob Saylors,41367879,RB/FLEX,4000,DET@CHI 01/04/2026 04:25PM ET,DET,0.07
RB,Kye Robichaux (41367881),Kye Robichaux,41367881,RB/FLEX,4000,DET@CHI 01/04/2026 04:25PM ET,DET,0
RB,Jabari Small (41367883),Jabari Small,41367883,RB/FLEX,4000,DET@CHI 01/04/2026 04:25PM ET,DET,0
QB,Joe Flacco (41367638),Joe Flacco,41367638,QB,4000,CLE@CIN 01/04/2026 01:00PM ET,CIN,13.79
QB,Jake Browning (41367639),Jake Browning,41367639,QB,4000,CLE@CIN 01/04/2026 01:00PM ET,CIN,11.35
QB,Sean Clifford (41367640),Sean Clifford,41367640,QB,4000,CLE@CIN 01/04/2026 01:00PM ET,CIN,0
QB,Dillon Gabriel (41367641),Dillon Gabriel,41367641,QB,4000,CLE@CIN 01/04/2026 01:00PM ET,CLE,7.21
