Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
WR,Michael Wilson (41198662),Michael Wilson,41198662,WR/FLEX,6900,ATL@ARI 12/21/2025 04:05PM ET,ARI,12.54
RB,Chase Brown (41198402),Chase Brown,41198402,RB/FLEX,6900,CIN@MIA 12/21/2025 01:00PM ET,CIN,14.83
WR,Jaylen Waddle (41198664),Jaylen Waddle,41198664,WR/FLEX,6800,CIN@MIA 12/21/2025 01:00PM ET,MIA,13.16
RB,Bucky Irving (41198404),Bucky Irving,41198404,RB/FLEX,6700,TB@CAR 12/21/2025 01:00PM ET,TB,16.61
QB,Dak Prescott (41198317),Dak Prescott,41198317,QB,6700,LAC@DAL 12/21/2025 01:00PM ET,DAL,21.23
RB,Woody Marks (41198406),Woody Marks,41198406,RB/FLEX,6600,LV@HOU 12/21/2025 04:25PM ET,HOU,9.7
WR,Tee Higgins (41198666),Tee Higgins,41198666,WR/FLEX,6600,CIN@MIA 12/21/2025 01:00PM ET,CIN,14.31
WR,Chris Olave (41198668),Chris Olave,41198668,WR/FLEX,6500,NYJ@NO 12/21/2025 01:00PM ET,NO,14.95
QB,Joe Burrow (41198318),Joe Burrow,41198318,QB,6500,CIN@MIA 12/21/2025 01:00PM ET,CIN,13.59
RB,Javonte Williams (41198408),Javonte Williams,41198408,RB/FLEX,6400,LAC@DAL 12/21/2025 01:00PM ET,DAL,16.65
WR,Jameson Williams (41198670),Jameson Williams,41198670,WR/FLEX,6400,PIT@DET 12/21/2025 04:25PM ET,DET,14.34
RB,Rico Dowdle (41198410),Rico Dowdle,41198410,RB/FLEX,6300,TB@CAR 12/21/2025 01:00PM ET,CAR,14.62
WR,Mike Evans (41198672),Mike Evans,41198672,WR/FLEX,6300,TB@CAR 12/21/2025 01:00PM ET,TB,11.24
QB,Jared Goff (41198319),Jared Goff,41198319,QB,6300,PIT@DET 12/21/2025 04:25PM ET,DET,19.45
WR,Wan'Dale Robinson (41198674),Wan'Dale Robinson,41198674,WR/FLEX,6200,MIN@NYG 12/21/2025 01:00PM ET,NYG,14.03
RB,RJ Harvey (41198412),RJ Harvey,41198412,RB/FLEX,6200,JAX@DEN 12/21/2025 04:05PM ET,DEN,11.61
WR,Ladd McConkey (41198676),Ladd McConkey,41198676,WR/FLEX,6100,LAC@DAL 12/21/2025 01:00PM ET,LAC,12.04
QB,Bo Nix (41198320),Bo Nix,41198320,QB,6100,JAX@DEN 12/21/2025 04:05PM ET,DEN,19.90
RB,Jaylen Warren (41198414),Jaylen Warren,41198414,RB/FLEX,6100,PIT@DET 12/21/2025 04:25PM ET,PIT,13.05
RB,Quinshon Judkins (41198416),Quinshon Judkins,41198416,RB/FLEX,6000,BUF@CLE 12/21/2025 01:00PM ET,CLE,12.52
QB,Justin Herbert (41198321),Justin Herbert,41198321,QB,6000,LAC@DAL 12/21/2025 01:00PM ET,LAC,18.90
WR,Justin Jefferson (41198678),Justin Jefferson,41198678,WR/FLEX,6000,MIN@NYG 12/21/2025 01:00PM ET,MIN,11.97
WR,Emeka Egbuka (41198680),Emeka Egbuka,41198680,WR/FLEX,5900,TB@CAR 12/21/2025 01:00PM ET,TB,13.78
RB,Breece Hall (41198418),Breece Hall,41198418,RB/FLEX,5900,NYJ@NO 12/21/2025 01:00PM ET,NYJ,13.53
QB,Trevor Lawrence (41198322),Trevor Lawrence,41198322,QB,5900,JAX@DEN 12/21/2025 04:05PM ET,JAX,19.83
WR,Tetairoa McMillan (41198682),Tetairoa McMillan,41198682,WR/FLEX,5800,TB@CAR 12/21/2025 01:00PM ET,CAR,13.29
RB,Omarion Hampton (41198420),Omarion Hampton,41198420,RB/FLEX,5800,LAC@DAL 12/21/2025 01:00PM ET,LAC,14.6
QB,Jaxson Dart (41198323),Jaxson Dart,41198323,QB,5800,MIN@NYG 12/21/2025 01:00PM ET,NYG,18.37
QB,Baker Mayfield (41198324),Baker Mayfield,41198324,QB,5700,TB@CAR 12/21/2025 01:00PM ET,TB,17.18
RB,Tyrone Tracy Jr. (41198422),Tyrone Tracy Jr.,41198422,RB/FLEX,5700,MIN@NYG 12/21/2025 01:00PM ET,NYG,9.7
WR,Courtland Sutton (41198684),Courtland Sutton,41198684,WR/FLEX,5700,JAX@DEN 12/21/2025 04:05PM ET,DEN,13.97
WR,Marvin Harrison Jr. (41198686),Marvin Harrison Jr.,41198686,WR/FLEX,5600,ATL@ARI 12/21/2025 04:05PM ET,ARI,12.54
RB,Ashton Jeanty (41198424),Ashton Jeanty,41198424,RB/FLEX,5600,LV@HOU 12/21/2025 04:25PM ET,LV,13.97
TE,Brock Bowers (41199082),Brock Bowers,41199082,TE/FLEX,5600,LV@HOU 12/21/2025 04:25PM ET,LV,15.26
RB,Alvin Kamara (41198426),Alvin Kamara,41198426,RB/FLEX,5500,NYJ@NO 12/21/2025 01:00PM ET,NO,9.34
RB,Devin Neal (41198428),Devin Neal,41198428,RB/FLEX,5500,NYJ@NO 12/21/2025 01:00PM ET,NO,6
WR,Garrett Wilson (41198690),Garrett Wilson,41198690,WR/FLEX,5500,NYJ@NO 12/21/2025 01:00PM ET,NYJ,14.21
WR,Jakobi Meyers (41198688),Jakobi Meyers,41198688,WR/FLEX,5500,JAX@DEN 12/21/2025 04:05PM ET,JAX,11.53
QB,C.J. Stroud (41198325),C.J. Stroud,41198325,QB,5500,LV@HOU 12/21/2025 04:25PM ET,HOU,15.91
QB,Tyler Shough (41198326),Tyler Shough,41198326,QB,5400,NYJ@NO 12/21/2025 01:00PM ET,NO,13.02
RB,Tony Pollard (41198430),Tony Pollard,41198430,RB/FLEX,5400,KC@TEN 12/21/2025 01:00PM ET,TEN,11.69
RB,Michael Carter (41198432),Michael Carter,41198432,RB/FLEX,5400,ATL@ARI 12/21/2025 04:05PM ET,ARI,7.93
WR,Brian Thomas Jr. (41198694),Brian Thomas Jr.,41198694,WR/FLEX,5400,JAX@DEN 12/21/2025 04:05PM ET,JAX,10.84
WR,DK Metcalf (41198692),DK Metcalf,41198692,WR/FLEX,5400,PIT@DET 12/21/2025 04:25PM ET,PIT,13.21
WR,Chris Godwin Jr. (41198696),Chris Godwin Jr.,41198696,WR/FLEX,5300,TB@CAR 12/21/2025 01:00PM ET,TB,8.23
RB,Kimani Vidal (41198434),Kimani Vidal,41198434,RB/FLEX,5300,LAC@DAL 12/21/2025 01:00PM ET,LAC,11.26
RB,Kareem Hunt (41198436),Kareem Hunt,41198436,RB/FLEX,5300,KC@TEN 12/21/2025 01:00PM ET,KC,9.92
QB,Jacoby Brissett (41198327),Jacoby Brissett,41198327,QB,5300,ATL@ARI 12/21/2025 04:05PM ET,ARI,18.70
RB,Jordan Mason (41198438),Jordan Mason,41198438,RB/FLEX,5200,MIN@NYG 12/21/2025 01:00PM ET,MIN,8.67
RB,Aaron Jones Sr. (41198440),Aaron Jones Sr.,41198440,RB/FLEX,5200,MIN@NYG 12/21/2025 01:00PM ET,MIN,9.31
WR,Troy Franklin (41198698),Troy Franklin,41198698,WR/FLEX,5200,JAX@DEN 12/21/2025 04:05PM ET,DEN,11.56
QB,Tua Tagovailoa (41198328),Tua Tagovailoa,41198328,QB,5200,CIN@MIA 12/21/2025 01:00PM ET,MIA,12.84
QB,Bryce Young (41198329),Bryce Young,41198329,QB,5100,TB@CAR 12/21/2025 01:00PM ET,CAR,14.92
WR,Khalil Shakir (41198700),Khalil Shakir,41198700,WR/FLEX,5100,BUF@CLE 12/21/2025 01:00PM ET,BUF,10.96
RB,Kenneth Gainwell (41198444),Kenneth Gainwell,41198444,RB/FLEX,5100,PIT@DET 12/21/2025 04:25PM ET,PIT,12.16
RB,Nick Chubb (41198442),Nick Chubb,41198442,RB/FLEX,5100,LV@HOU 12/21/2025 04:25PM ET,HOU,6.38
RB,Audric Estime (41198448),Audric Estime,41198448,RB/FLEX,5000,NYJ@NO 12/21/2025 01:00PM ET,NO,2.28
WR,Jordan Addison (41198702),Jordan Addison,41198702,WR/FLEX,5000,MIN@NYG 12/21/2025 01:00PM ET,MIN,11.11
TE,Kyle Pitts Sr. (41199084),Kyle Pitts Sr.,41199084,TE/FLEX,5000,ATL@ARI 12/21/2025 04:05PM ET,ATL,12.84
QB,Aaron Rodgers (41198330),Aaron Rodgers,41198330,QB,5000,PIT@DET 12/21/2025 04:25PM ET,PIT,14.96
RB,David Montgomery (41198446),David Montgomery,41198446,RB/FLEX,5000,PIT@DET 12/21/2025 04:25PM ET,DET,11.22
RB,Jawhar Jordan (41198450),Jawhar Jordan,41198450,RB/FLEX,5000,LV@HOU 12/21/2025 04:25PM ET,HOU,16.8
RB,Malik Davis (41198456),Malik Davis,41198456,RB/FLEX,4900,LAC@DAL 12/21/2025 01:00PM ET,DAL,3.5
WR,Quentin Johnston (41198704),Quentin Johnston,41198704,WR/FLEX,4900,LAC@DAL 12/21/2025 01:00PM ET,LAC,11.42
QB,J.J. McCarthy (41198331),J.J. McCarthy,41198331,QB,4900,MIN@NYG 12/21/2025 01:00PM ET,MIN,15.14
RB,Tyjae Spears (41198454),Tyjae Spears,41198454,RB/FLEX,4900,KC@TEN 12/21/2025 01:00PM ET,TEN,7.94
RB,Zonovan Knight (41198452),Zonovan Knight,41198452,RB/FLEX,4900,ATL@ARI 12/21/2025 04:05PM ET,ARI,7.82
RB,Chuba Hubbard (41198458),Chuba Hubbard,41198458,RB/FLEX,4800,TB@CAR 12/21/2025 01:00PM ET,CAR,9.54
WR,Keenan Allen (41198706),Keenan Allen,41198706,WR/FLEX,4800,LAC@DAL 12/21/2025 01:00PM ET,LAC,11.64
RB,Isiah Pacheco (41198462),Isiah Pacheco,41198462,RB/FLEX,4800,KC@TEN 12/21/2025 01:00PM ET,KC,6.42
QB,Kirk Cousins (41198332),Kirk Cousins,41198332,QB,4800,ATL@ARI 12/21/2025 04:05PM ET,ATL,10.52
RB,Jaylen Wright (41198460),Jaylen Wright,41198460,RB/FLEX,4800,CIN@MIA 12/21/2025 01:00PM ET,MIA,4.19
RB,Rachaad White (41198464),Rachaad White,41198464,RB/FLEX,4700,TB@CAR 12/21/2025 01:00PM ET,TB,8.94
QB,Tyrod Taylor (41198333),Tyrod Taylor,41198333,QB,4700,NYJ@NO 12/21/2025 01:00PM ET,NYJ,10.91
QB,Justin Fields (41198334),Justin Fields,41198334,QB,4700,NYJ@NO 12/21/2025 01:00PM ET,NYJ,16.30
WR,Devaughn Vele (41198708),Devaughn Vele,41198708,WR/FLEX,4700,NYJ@NO 12/21/2025 01:00PM ET,NO,5.1
RB,Devin Singletary (41198466),Devin Singletary,41198466,RB/FLEX,4700,MIN@NYG 12/21/2025 01:00PM ET,NYG,5.4
TE,Travis Kelce (41199086),Travis Kelce,41199086,TE/FLEX,4700,KC@TEN 12/21/2025 01:00PM ET,KC,12.77
RB,Tyler Allgeier (41198468),Tyler Allgeier,41198468,RB/FLEX,4700,ATL@ARI 12/21/2025 04:05PM ET,ATL,7.82
QB,Shedeur Sanders (41198335),Shedeur Sanders,41198335,QB,4600,BUF@CLE 12/21/2025 01:00PM ET,CLE,13.65
RB,Emari Demercado (41198472),Emari Demercado,41198472,RB/FLEX,4600,ATL@ARI 12/21/2025 04:05PM ET,ARI,4.56
WR,Parker Washington (41198710),Parker Washington,41198710,WR/FLEX,4600,JAX@DEN 12/21/2025 04:05PM ET,JAX,9.19
RB,Joe Mixon (41198470),Joe Mixon,41198470,RB/FLEX,4600,LV@HOU 12/21/2025 04:25PM ET,HOU,0
RB,Dare Ogunbowale (41198474),Dare Ogunbowale,41198474,RB/FLEX,4600,LV@HOU 12/21/2025 04:25PM ET,HOU,1.59
TE,Harold Fannin Jr. (41199088),Harold Fannin Jr.,41199088,TE/FLEX,4500,BUF@CLE 12/21/2025 01:00PM ET,CLE,11.42
RB,Evan Hull (41198476),Evan Hull,41198476,RB/FLEX,4500,NYJ@NO 12/21/2025 01:00PM ET,NO,1.57
WR,Adonai Mitchell (41198712),Adonai Mitchell,41198712,WR/FLEX,4500,NYJ@NO 12/21/2025 01:00PM ET,NYJ,6.11
QB,Gardner Minshew II (41198336),Gardner Minshew II,41198336,QB,4500,KC@TEN 12/21/2025 01:00PM ET,KC,-0.24
RB,Bhayshul Tuten (41198478),Bhayshul Tuten,41198478,RB/FLEX,4500,JAX@DEN 12/21/2025 04:05PM ET,JAX,5.81
WR,Jalen Coker (41198714),Jalen Coker,41198714,WR/FLEX,4400,TB@CAR 12/21/2025 01:00PM ET,CAR,7.92
TE,Jake Ferguson (41199090),Jake Ferguson,41199090,TE/FLEX,4400,LAC@DAL 12/21/2025 01:00PM ET,DAL,12.58
RB,Isaiah Davis (41198482),Isaiah Davis,41198482,RB/FLEX,4400,NYJ@NO 12/21/2025 01:00PM ET,NYJ,4.16
QB,Cam Ward (41198337),Cam Ward,41198337,QB,4400,KC@TEN 12/21/2025 01:00PM ET,TEN,11.10
WR,Xavier Worthy (41198716),Xavier Worthy,41198716,WR/FLEX,4400,KC@TEN 12/21/2025 01:00PM ET,KC,8.64
RB,Samaje Perine (41198480),Samaje Perine,41198480,RB/FLEX,4400,CIN@MIA 12/21/2025 01:00PM ET,CIN,4.28
RB,Dylan Sampson (41198484),Dylan Sampson,41198484,RB/FLEX,4300,BUF@CLE 12/21/2025 01:00PM ET,CLE,5.88
WR,Jerry Jeudy (41198718),Jerry Jeudy,41198718,WR/FLEX,4300,BUF@CLE 12/21/2025 01:00PM ET,CLE,7.35
TE,Dalton Kincaid (41199092),Dalton Kincaid,41199092,TE/FLEX,4300,BUF@CLE 12/21/2025 01:00PM ET,BUF,12.43
QB,Geno Smith (41198338),Geno Smith,41198338,QB,4300,LV@HOU 12/21/2025 04:25PM ET,LV,13.13
QB,Kenny Pickett (41198339),Kenny Pickett,41198339,QB,4300,LV@HOU 12/21/2025 04:25PM ET,LV,2.52
RB,Ollie Gordon II (41198486),Ollie Gordon II,41198486,RB/FLEX,4300,CIN@MIA 12/21/2025 01:00PM ET,MIA,3.72
RB,Sean Tucker (41198490),Sean Tucker,41198490,RB/FLEX,4200,TB@CAR 12/21/2025 01:00PM ET,TB,6.26
RB,Ty Johnson (41198488),Ty Johnson,41198488,RB/FLEX,4200,BUF@CLE 12/21/2025 01:00PM ET,BUF,4.66
QB,Brady Cook (41198340),Brady Cook,41198340,QB,4200,NYJ@NO 12/21/2025 01:00PM ET,NYJ,8.23
WR,Darius Slayton (41198722),Darius Slayton,41198722,WR/FLEX,4200,MIN@NYG 12/21/2025 01:00PM ET,NYG,7.54
WR,Chimere Dike (41198720),Chimere Dike,41198720,WR/FLEX,4200,KC@TEN 12/21/2025 01:00PM ET,TEN,7.01
TE,Dalton Schultz (41199094),Dalton Schultz,41199094,TE/FLEX,4200,LV@HOU 12/21/2025 04:25PM ET,HOU,10.5
TE,Oronde Gadsden II (41199096),Oronde Gadsden II,41199096,TE/FLEX,4100,LAC@DAL 12/21/2025 01:00PM ET,LAC,9.77
RB,Raheem Mostert (41198492),Raheem Mostert,41198492,RB/FLEX,4100,LV@HOU 12/21/2025 04:25PM ET,LV,2.5
RB,British Brooks (41198494),British Brooks,41198494,RB/FLEX,4100,LV@HOU 12/21/2025 04:25PM ET,HOU,0.12
WR,Jayden Higgins (41198724),Jayden Higgins,41198724,WR/FLEX,4100,LV@HOU 12/21/2025 04:25PM ET,HOU,7.12
RB,DeeJay Dallas (41198640),DeeJay Dallas,41198640,RB/FLEX,4000,JAX@DEN 12/21/2025 04:05PM ET,JAX,0
QB,Teddy Bridgewater (41198344),Teddy Bridgewater,41198344,QB,4000,TB@CAR 12/21/2025 01:00PM ET,TB,0.72
QB,Andy Dalton (41198389),Andy Dalton,41198389,QB,4000,TB@CAR 12/21/2025 01:00PM ET,CAR,3.13
QB,Mike White (41198390),Mike White,41198390,QB,4000,TB@CAR 12/21/2025 01:00PM ET,CAR,0
QB,Connor Bazelak (41198391),Connor Bazelak,41198391,QB,4000,TB@CAR 12/21/2025 01:00PM ET,TB,0
RB,Trevor Etienne (41198634),Trevor Etienne,41198634,RB/FLEX,4000,TB@CAR 12/21/2025 01:00PM ET,CAR,0.91
RB,Jonathon Brooks (41198636),Jonathon Brooks,41198636,RB/FLEX,4000,TB@CAR 12/21/2025 01:00PM ET,CAR,0
RB,Anthony Tyus III (41198638),Anthony Tyus III,41198638,RB/FLEX,4000,TB@CAR 12/21/2025 01:00PM ET,CAR,0
RB,Josh Williams (41198642),Josh Williams,41198642,RB/FLEX,4000,TB@CAR 12/21/2025 01:00PM ET,TB,0.37
RB,Michael Wiley (41198644),Michael Wiley,41198644,RB/FLEX,4000,TB@CAR 12/21/2025 01:00PM ET,TB,0
RB,Owen Wright (41198646),Owen Wright,41198646,RB/FLEX,4000,TB@CAR 12/21/2025 01:00PM ET,TB,0.2
RB,Montrell Johnson Jr. (41255243),Montrell Johnson Jr.,41255243,RB/FLEX,4000,TB@CAR 12/21/2025 01:00PM ET,CAR,0
QB,Dillon Gabriel (41198384),Dillon Gabriel,41198384,QB,4000,BUF@CLE 12/21/2025 01:00PM ET,CLE,8.01
QB,Deshaun Watson (41198385),Deshaun Watson,41198385,QB,4000,BUF@CLE 12/21/2025 01:00PM ET,CLE,0
QB,Bailey Zappe (41198386),Bailey Zappe,41198386,QB,4000,BUF@CLE 12/21/2025 01:00PM ET,CLE,0
QB,Mitchell Trubisky (41198387),Mitchell Trubisky,41198387,QB,4000,BUF@CLE 12/21/2025 01:00PM ET,BUF,0.75
QB,Shane Buechele (41198388),Shane Buechele,41198388,QB,4000,BUF@CLE 12/21/2025 01:00PM ET,BUF,0
RB,Raheim Sanders (41198620),Raheim Sanders,41198620,RB/FLEX,4000,BUF@CLE 12/21/2025 01:00PM ET,CLE,3.15
RB,Trayveon Williams (41198622),Trayveon Williams,41198622,RB/FLEX,4000,BUF@CLE 12/21/2025 01:00PM ET,CLE,0.9
RB,Jerome Ford (41198624),Jerome Ford,41198624,RB/FLEX,4000,BUF@CLE 12/21/2025 01:00PM ET,CLE,3.35
RB,Ahmani Marshall (41198626),Ahmani Marshall,41198626,RB/FLEX,4000,BUF@CLE 12/21/2025 01:00PM ET,CLE,0
RB,Ray Davis (41198628),Ray Davis,41198628,RB/FLEX,4000,BUF@CLE 12/21/2025 01:00PM ET,BUF,2.19
RB,Reggie Gilliam (41198630),Reggie Gilliam,41198630,RB/FLEX,4000,BUF@CLE 12/21/2025 01:00PM ET,BUF,0.09
RB,Frank Gore Jr. (41198632),Frank Gore Jr.,41198632,RB/FLEX,4000,BUF@CLE 12/21/2025 01:00PM ET,BUF,0
QB,Trey Lance (41198342),Trey Lance,41198342,QB,4000,LAC@DAL 12/21/2025 01:00PM ET,LAC,1.73
QB,DJ Uiagalelei (41198381),DJ Uiagalelei,41198381,QB,4000,LAC@DAL 12/21/2025 01:00PM ET,LAC,0
QB,Joe Milton III (41198382),Joe Milton III,41198382,QB,4000,LAC@DAL 12/21/2025 01:00PM ET,DAL,3.48
QB,Will Grier (41198383),Will Grier,41198383,QB,4000,LAC@DAL 12/21/2025 01:00PM ET,DAL,0
RB,Jaydon Blue (41198496),Jaydon Blue,41198496,RB/FLEX,4000,LAC@DAL 12/21/2025 01:00PM ET,DAL,2
RB,Jaret Patterson (41198500),Jaret Patterson,41198500,RB/FLEX,4000,LAC@DAL 12/21/2025 01:00PM ET,LAC,4.72
RB,Hassan Haskins (41198602),Hassan Haskins,41198602,RB/FLEX,4000,LAC@DAL 12/21/2025 01:00PM ET,LAC,0.92
RB,Najee Harris (41198604),Najee Harris,41198604,RB/FLEX,4000,LAC@DAL 12/21/2025 01:00PM ET,LAC,3.87
RB,Scott Matlock (41198606),Scott Matlock,41198606,RB/FLEX,4000,LAC@DAL 12/21/2025 01:00PM ET,LAC,0.86
RB,Amar Johnson (41198608),Amar Johnson,41198608,RB/FLEX,4000,LAC@DAL 12/21/2025 01:00PM ET,LAC,0.4
RB,Royce Freeman (41198610),Royce Freeman,41198610,RB/FLEX,4000,LAC@DAL 12/21/2025 01:00PM ET,LAC,0
RB,Phil Mafah (41198612),Phil Mafah,41198612,RB/FLEX,4000,LAC@DAL 12/21/2025 01:00PM ET,DAL,0
RB,Miles Sanders (41198614),Miles Sanders,41198614,RB/FLEX,4000,LAC@DAL 12/21/2025 01:00PM ET,DAL,6.92
RB,Hunter Luepke (41198616),Hunter Luepke,41198616,RB/FLEX,4000,LAC@DAL 12/21/2025 01:00PM ET,DAL,1.9
RB,Israel Abanikanda (41198618),Israel Abanikanda,41198618,RB/FLEX,4000,LAC@DAL 12/21/2025 01:00PM ET,DAL,0
QB,Adrian Martinez (41198378),Adrian Martinez,41198378,QB,4000,NYJ@NO 12/21/2025 01:00PM ET,NYJ,-0.1
QB,Spencer Rattler (41198379),Spencer Rattler,41198379,QB,4000,NYJ@NO 12/21/2025 01:00PM ET,NO,11.79
QB,Jake Haener (41198380),Jake Haener,41198380,QB,4000,NYJ@NO 12/21/2025 01:00PM ET,NO,0
RB,Kene Nwangwu (41198592),Kene Nwangwu,41198592,RB/FLEX,4000,NYJ@NO 12/21/2025 01:00PM ET,NYJ,0.67
RB,Khalil Herbert (41198594),Khalil Herbert,41198594,RB/FLEX,4000,NYJ@NO 12/21/2025 01:00PM ET,NYJ,0.12
RB,Braelon Allen (41198596),Braelon Allen,41198596,RB/FLEX,4000,NYJ@NO 12/21/2025 01:00PM ET,NYJ,4.08
RB,Andrew Beck (41198598),Andrew Beck,41198598,RB/FLEX,4000,NYJ@NO 12/21/2025 01:00PM ET,NYJ,1.13
RB,Kendre Miller (41198600),Kendre Miller,41198600,RB/FLEX,4000,NYJ@NO 12/21/2025 01:00PM ET,NO,4.76
WR,John Metchie III (41198726),John Metchie III,41198726,WR/FLEX,4000,NYJ@NO 12/21/2025 01:00PM ET,NYJ,4.49
TE,Juwan Johnson (41199098),Juwan Johnson,41199098,TE/FLEX,4000,NYJ@NO 12/21/2025 01:00PM ET,NO,10.24
QB,Jameis Winston (41198373),Jameis Winston,41198373,QB,4000,MIN@NYG 12/21/2025 01:00PM ET,NYG,16.43
QB,Russell Wilson (41198374),Russell Wilson,41198374,QB,4000,MIN@NYG 12/21/2025 01:00PM ET,NYG,9.31
QB,Max Brosmer (41198375),Max Brosmer,41198375,QB,4000,MIN@NYG 12/21/2025 01:00PM ET,MIN,0.63
QB,John Wolford (41198376),John Wolford,41198376,QB,4000,MIN@NYG 12/21/2025 01:00PM ET,MIN,0
QB,Carson Wentz (41198377),Carson Wentz,41198377,QB,4000,MIN@NYG 12/21/2025 01:00PM ET,MIN,16.27
RB,Eric Gray (41198580),Eric Gray,41198580,RB/FLEX,4000,MIN@NYG 12/21/2025 01:00PM ET,NYG,0
RB,Cam Skattebo (41198582),Cam Skattebo,41198582,RB/FLEX,4000,MIN@NYG 12/21/2025 01:00PM ET,NYG,16.09
RB,Dante Miller (41198584),Dante Miller,41198584,RB/FLEX,4000,MIN@NYG 12/21/2025 01:00PM ET,NYG,0
RB,Zavier Scott (41198586),Zavier Scott,41198586,RB/FLEX,4000,MIN@NYG 12/21/2025 01:00PM ET,MIN,2.72
RB,Ty Chandler (41198588),Ty Chandler,41198588,RB/FLEX,4000,MIN@NYG 12/21/2025 01:00PM ET,MIN,0
RB,C.J. Ham (41198590),C.J. Ham,41198590,RB/FLEX,4000,MIN@NYG 12/21/2025 01:00PM ET,MIN,0.95
QB,Patrick Mahomes (41198341),Patrick Mahomes,41198341,QB,4000,KC@TEN 12/21/2025 01:00PM ET,KC,21.62
QB,Chris Oladokun (41198369),Chris Oladokun,41198369,QB,4000,KC@TEN 12/21/2025 01:00PM ET,KC,0
QB,Brandon Allen (41198370),Brandon Allen,41198370,QB,4000,KC@TEN 12/21/2025 01:00PM ET,TEN,0
QB,Will Levis (41198371),Will Levis,41198371,QB,4000,KC@TEN 12/21/2025 01:00PM ET,TEN,0
QB,Trevor Siemian (41198372),Trevor Siemian,41198372,QB,4000,KC@TEN 12/21/2025 01:00PM ET,TEN,0
RB,Brashard Smith (41198562),Brashard Smith,41198562,RB/FLEX,4000,KC@TEN 12/21/2025 01:00PM ET,KC,3.19
RB,Elijah Mitchell (41198564),Elijah Mitchell,41198564,RB/FLEX,4000,KC@TEN 12/21/2025 01:00PM ET,KC,0
RB,Keaontay Ingram (41198566),Keaontay Ingram,41198566,RB/FLEX,4000,KC@TEN 12/21/2025 01:00PM ET,KC,0
RB,Dameon Pierce (41198568),Dameon Pierce,41198568,RB/FLEX,4000,KC@TEN 12/21/2025 01:00PM ET,KC,0.65
RB,Clyde Edwards-Helaire (41198570),Clyde Edwards-Helaire,41198570,RB/FLEX,4000,KC@TEN 12/21/2025 01:00PM ET,KC,2.1
RB,Carson Steele (41198572),Carson Steele,41198572,RB/FLEX,4000,KC@TEN 12/21/2025 01:00PM ET,KC,0
RB,Kalel Mullings (41198574),Kalel Mullings,41198574,RB/FLEX,4000,KC@TEN 12/21/2025 01:00PM ET,TEN,0.05
RB,Julius Chestnut (41198576),Julius Chestnut,41198576,RB/FLEX,4000,KC@TEN 12/21/2025 01:00PM ET,TEN,0.28
RB,Jordan Mims (41198578),Jordan Mims,41198578,RB/FLEX,4000,KC@TEN 12/21/2025 01:00PM ET,TEN,0
QB,Easton Stick (41198343),Easton Stick,41198343,QB,4000,ATL@ARI 12/21/2025 04:05PM ET,ATL,0
QB,Kedon Slovis (41198363),Kedon Slovis,41198363,QB,4000,ATL@ARI 12/21/2025 04:05PM ET,ARI,-0.04
QB,Kyler Murray (41198364),Kyler Murray,41198364,QB,4000,ATL@ARI 12/21/2025 04:05PM ET,ARI,16.36
QB,Jeff Driskel (41198365),Jeff Driskel,41198365,QB,4000,ATL@ARI 12/21/2025 04:05PM ET,ARI,0
