Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
RB,Chase Brown (41034032),Chase Brown,41034032,RB/FLEX,6700,CIN@BUF 12/07/2025 01:00PM ET,CIN,14.42
RB,Kyren Williams (41034034),Kyren Williams,41034034,RB/FLEX,6600,LAR@ARI 12/07/2025 04:25PM ET,LAR,15.85
RB,Breece Hall (41034036),Breece Hall,41034036,RB/FLEX,6500,MIA@NYJ 12/07/2025 01:00PM ET,NYJ,14.96
WR,Chris Olave (41034280),Chris Olave,41034280,WR/FLEX,6500,NO@TB 12/07/2025 01:00PM ET,NO,15.23
QB,Joe Burrow (41033943),Joe Burrow,41033943,QB,6500,CIN@BUF 12/07/2025 01:00PM ET,CIN,11.7
RB,Quinshon Judkins (41034038),Quinshon Judkins,41034038,RB/FLEX,6400,TEN@CLE 12/07/2025 01:00PM ET,CLE,13.51
RB,Travis Etienne Jr. (41034040),Travis Etienne Jr.,41034040,RB/FLEX,6300,IND@JAX 12/07/2025 01:00PM ET,JAX,14.55
WR,Emeka Egbuka (41034282),Emeka Egbuka,41034282,WR/FLEX,6300,NO@TB 12/07/2025 01:00PM ET,TB,14.92
QB,Daniel Jones (41033944),Daniel Jones,41033944,QB,6200,IND@JAX 12/07/2025 01:00PM ET,IND,20.14
WR,Tee Higgins (41034284),Tee Higgins,41034284,WR/FLEX,6200,CIN@BUF 12/07/2025 01:00PM ET,CIN,13.14
WR,Zay Flowers (41034286),Zay Flowers,41034286,WR/FLEX,6100,PIT@BAL 12/07/2025 01:00PM ET,BAL,12.32
QB,Bo Nix (41033945),Bo Nix,41033945,QB,6100,DEN@LV 12/07/2025 04:05PM ET,DEN,19.22
RB,Ashton Jeanty (41034042),Ashton Jeanty,41034042,RB/FLEX,6100,DEN@LV 12/07/2025 04:05PM ET,LV,15.13
RB,Jaylen Warren (41034044),Jaylen Warren,41034044,RB/FLEX,6000,PIT@BAL 12/07/2025 01:00PM ET,PIT,13.34
QB,Jayden Daniels (41033946),Jayden Daniels,41033946,QB,6000,WAS@MIN 12/07/2025 01:00PM ET,WAS,19.26
WR,Mike Evans (41034288),Mike Evans,41034288,WR/FLEX,6000,NO@TB 12/07/2025 01:00PM ET,TB,8.5
TE,Brock Bowers (41034694),Brock Bowers,41034694,TE/FLEX,6000,DEN@LV 12/07/2025 04:05PM ET,LV,16.06
QB,Jordan Love (41033947),Jordan Love,41033947,QB,5900,CHI@GB 12/07/2025 04:25PM ET,GB,17.43
RB,D'Andre Swift (41034046),D'Andre Swift,41034046,RB/FLEX,5900,CHI@GB 12/07/2025 04:25PM ET,CHI,15.37
WR,Brian Thomas Jr. (41034290),Brian Thomas Jr.,41034290,WR/FLEX,5900,IND@JAX 12/07/2025 01:00PM ET,JAX,10.04
RB,Jordan Mason (41034048),Jordan Mason,41034048,RB/FLEX,5800,WAS@MIN 12/07/2025 01:00PM ET,MIN,8.94
QB,Baker Mayfield (41033948),Baker Mayfield,41033948,QB,5800,NO@TB 12/07/2025 01:00PM ET,TB,17.36
WR,Marvin Harrison Jr. (41034292),Marvin Harrison Jr.,41034292,WR/FLEX,5800,LAR@ARI 12/07/2025 04:25PM ET,ARI,12.54
WR,Rome Odunze (41034294),Rome Odunze,41034294,WR/FLEX,5700,CHI@GB 12/07/2025 04:25PM ET,CHI,12.68
WR,Jakobi Meyers (41034296),Jakobi Meyers,41034296,WR/FLEX,5700,IND@JAX 12/07/2025 01:00PM ET,JAX,11.18
RB,RJ Harvey (41034050),RJ Harvey,41034050,RB/FLEX,5700,DEN@LV 12/07/2025 04:05PM ET,DEN,10.76
QB,Jacoby Brissett (41033949),Jacoby Brissett,41033949,QB,5700,LAR@ARI 12/07/2025 04:25PM ET,ARI,18.24
RB,Kenneth Walker III (41034052),Kenneth Walker III,41034052,RB/FLEX,5600,SEA@ATL 12/07/2025 01:00PM ET,SEA,11.48
QB,Caleb Williams (41033950),Caleb Williams,41033950,QB,5600,CHI@GB 12/07/2025 04:25PM ET,CHI,19.14
WR,Courtland Sutton (41034300),Courtland Sutton,41034300,WR/FLEX,5600,DEN@LV 12/07/2025 04:05PM ET,DEN,13.01
WR,Michael Wilson (41034298),Michael Wilson,41034298,WR/FLEX,5600,LAR@ARI 12/07/2025 04:25PM ET,ARI,9.92
QB,Sam Darnold (41033951),Sam Darnold,41033951,QB,5500,SEA@ATL 12/07/2025 01:00PM ET,SEA,15.70
WR,Deebo Samuel Sr. (41034304),Deebo Samuel Sr.,41034304,WR/FLEX,5500,WAS@MIN 12/07/2025 01:00PM ET,WAS,13.84
RB,Alvin Kamara (41034054),Alvin Kamara,41034054,RB/FLEX,5500,NO@TB 12/07/2025 01:00PM ET,NO,9.34
WR,Troy Franklin (41034302),Troy Franklin,41034302,WR/FLEX,5500,DEN@LV 12/07/2025 04:05PM ET,DEN,11.41
WR,DK Metcalf (41034308),DK Metcalf,41034308,WR/FLEX,5400,PIT@BAL 12/07/2025 01:00PM ET,PIT,12.14
RB,Kyle Monangai (41034056),Kyle Monangai,41034056,RB/FLEX,5400,CHI@GB 12/07/2025 04:25PM ET,CHI,9.57
QB,Trevor Lawrence (41033952),Trevor Lawrence,41033952,QB,5400,IND@JAX 12/07/2025 01:00PM ET,JAX,17.58
WR,Michael Pittman Jr. (41034306),Michael Pittman Jr.,41034306,WR/FLEX,5400,IND@JAX 12/07/2025 01:00PM ET,IND,14.08
RB,Trey Benson (41034058),Trey Benson,41034058,RB/FLEX,5400,LAR@ARI 12/07/2025 04:25PM ET,ARI,8.85
RB,Aaron Jones Sr. (41034060),Aaron Jones Sr.,41034060,RB/FLEX,5300,WAS@MIN 12/07/2025 01:00PM ET,MIN,9.5
WR,Chris Godwin Jr. (41034310),Chris Godwin Jr.,41034310,WR/FLEX,5300,NO@TB 12/07/2025 01:00PM ET,TB,6.22
WR,Khalil Shakir (41034312),Khalil Shakir,41034312,WR/FLEX,5300,CIN@BUF 12/07/2025 01:00PM ET,BUF,11.03
WR,Christian Watson (41034314),Christian Watson,41034314,WR/FLEX,5200,CHI@GB 12/07/2025 04:25PM ET,GB,12.6
WR,Terry McLaurin (41034316),Terry McLaurin,41034316,WR/FLEX,5200,WAS@MIN 12/07/2025 01:00PM ET,WAS,12.38
QB,Tua Tagovailoa (41033953),Tua Tagovailoa,41033953,QB,5200,MIA@NYJ 12/07/2025 01:00PM ET,MIA,12.78
RB,Zonovan Knight (41034064),Zonovan Knight,41034064,RB/FLEX,5200,LAR@ARI 12/07/2025 04:25PM ET,ARI,8.77
RB,Zach Charbonnet (41034066),Zach Charbonnet,41034066,RB/FLEX,5100,SEA@ATL 12/07/2025 01:00PM ET,SEA,9.76
QB,Aaron Rodgers (41033954),Aaron Rodgers,41033954,QB,5100,PIT@BAL 12/07/2025 01:00PM ET,PIT,14.18
WR,Alec Pierce (41034318),Alec Pierce,41034318,WR/FLEX,5100,IND@JAX 12/07/2025 01:00PM ET,IND,11.69
RB,Devin Neal (41034062),Devin Neal,41034062,RB/FLEX,5100,NO@TB 12/07/2025 01:00PM ET,NO,4.3
RB,Kenneth Gainwell (41034068),Kenneth Gainwell,41034068,RB/FLEX,5000,PIT@BAL 12/07/2025 01:00PM ET,PIT,11.21
WR,Parker Washington (41034320),Parker Washington,41034320,WR/FLEX,5000,IND@JAX 12/07/2025 01:00PM ET,JAX,9.27
TE,Tyler Warren (41034696),Tyler Warren,41034696,TE/FLEX,5000,IND@JAX 12/07/2025 01:00PM ET,IND,13.08
QB,Marcus Mariota (41033955),Marcus Mariota,41033955,QB,5000,WAS@MIN 12/07/2025 01:00PM ET,WAS,14.52
RB,Rachaad White (41034070),Rachaad White,41034070,RB/FLEX,5000,NO@TB 12/07/2025 01:00PM ET,TB,9.59
RB,Tony Pollard (41034072),Tony Pollard,41034072,RB/FLEX,4900,TEN@CLE 12/07/2025 01:00PM ET,TEN,9.28
RB,Tyjae Spears (41034074),Tyjae Spears,41034074,RB/FLEX,4900,TEN@CLE 12/07/2025 01:00PM ET,TEN,8.39
WR,Romeo Doubs (41034324),Romeo Doubs,41034324,WR/FLEX,4900,CHI@GB 12/07/2025 04:25PM ET,GB,10.93
WR,Jordan Addison (41034322),Jordan Addison,41034322,WR/FLEX,4900,WAS@MIN 12/07/2025 01:00PM ET,MIN,11.49
QB,Tyrod Taylor (41033956),Tyrod Taylor,41033956,QB,4900,MIA@NYJ 12/07/2025 01:00PM ET,NYJ,13.24
WR,Darnell Mooney (41034326),Darnell Mooney,41034326,WR/FLEX,4800,SEA@ATL 12/07/2025 01:00PM ET,ATL,5.93
QB,Cam Ward (41033957),Cam Ward,41033957,QB,4800,TEN@CLE 12/07/2025 01:00PM ET,TEN,10.70
RB,Emanuel Wilson (41034076),Emanuel Wilson,41034076,RB/FLEX,4800,CHI@GB 12/07/2025 04:25PM ET,GB,6.57
WR,DJ Moore (41034328),DJ Moore,41034328,WR/FLEX,4800,CHI@GB 12/07/2025 04:25PM ET,CHI,10.16
RB,Bhayshul Tuten (41034078),Bhayshul Tuten,41034078,RB/FLEX,4800,IND@JAX 12/07/2025 01:00PM ET,JAX,6.04
QB,J.J. McCarthy (41033958),J.J. McCarthy,41033958,QB,4700,WAS@MIN 12/07/2025 01:00PM ET,MIN,12.69
RB,Chris Rodriguez Jr. (41034080),Chris Rodriguez Jr.,41034080,RB/FLEX,4700,WAS@MIN 12/07/2025 01:00PM ET,WAS,5.76
RB,Jacory Croskey-Merritt (41034082),Jacory Croskey-Merritt,41034082,RB/FLEX,4700,WAS@MIN 12/07/2025 01:00PM ET,WAS,7.72
WR,Tre Tucker (41034330),Tre Tucker,41034330,WR/FLEX,4700,DEN@LV 12/07/2025 04:05PM ET,LV,11.3
WR,Adonai Mitchell (41034334),Adonai Mitchell,41034334,WR/FLEX,4600,MIA@NYJ 12/07/2025 01:00PM ET,NYJ,5.33
QB,Tyler Shough (41033959),Tyler Shough,41033959,QB,4600,NO@TB 12/07/2025 01:00PM ET,NO,10.64
RB,Blake Corum (41034084),Blake Corum,41034084,RB/FLEX,4600,LAR@ARI 12/07/2025 04:25PM ET,LAR,5.02
WR,Andrei Iosivas (41034332),Andrei Iosivas,41034332,WR/FLEX,4600,CIN@BUF 12/07/2025 01:00PM ET,CIN,6
QB,Kirk Cousins (41033960),Kirk Cousins,41033960,QB,4500,SEA@ATL 12/07/2025 01:00PM ET,ATL,7.84
RB,Tyler Allgeier (41034090),Tyler Allgeier,41034090,RB/FLEX,4500,SEA@ATL 12/07/2025 01:00PM ET,ATL,8.25
RB,Keaton Mitchell (41034092),Keaton Mitchell,41034092,RB/FLEX,4500,PIT@BAL 12/07/2025 01:00PM ET,BAL,4.24
WR,Chimere Dike (41034336),Chimere Dike,41034336,WR/FLEX,4500,TEN@CLE 12/07/2025 01:00PM ET,TEN,6.65
TE,Zach Ertz (41034698),Zach Ertz,41034698,TE/FLEX,4500,WAS@MIN 12/07/2025 01:00PM ET,WAS,10.61
WR,John Metchie III (41034338),John Metchie III,41034338,WR/FLEX,4500,MIA@NYJ 12/07/2025 01:00PM ET,NYJ,4.01
RB,Sean Tucker (41034088),Sean Tucker,41034088,RB/FLEX,4500,NO@TB 12/07/2025 01:00PM ET,TB,6.01
WR,Rashid Shaheed (41034342),Rashid Shaheed,41034342,WR/FLEX,4400,SEA@ATL 12/07/2025 01:00PM ET,SEA,9.21
QB,Shedeur Sanders (41033961),Shedeur Sanders,41033961,QB,4400,TEN@CLE 12/07/2025 01:00PM ET,CLE,8.1
RB,Dylan Sampson (41034094),Dylan Sampson,41034094,RB/FLEX,4400,TEN@CLE 12/07/2025 01:00PM ET,CLE,5.48
WR,Josh Downs (41034340),Josh Downs,41034340,WR/FLEX,4400,IND@JAX 12/07/2025 01:00PM ET,IND,8.54
RB,Michael Carter (41034086),Michael Carter,41034086,RB/FLEX,4400,LAR@ARI 12/07/2025 04:25PM ET,ARI,7.6
RB,Emari Demercado (41034096),Emari Demercado,41034096,RB/FLEX,4400,LAR@ARI 12/07/2025 04:25PM ET,ARI,4.83
RB,Zavier Scott (41034102),Zavier Scott,41034102,RB/FLEX,4300,WAS@MIN 12/07/2025 01:00PM ET,MIN,2.94
RB,Ollie Gordon II (41034100),Ollie Gordon II,41034100,RB/FLEX,4300,MIA@NYJ 12/07/2025 01:00PM ET,MIA,3.7
QB,Geno Smith (41033962),Geno Smith,41033962,QB,4300,DEN@LV 12/07/2025 04:05PM ET,LV,13.47
WR,Greg Dortch (41034344),Greg Dortch,41034344,WR/FLEX,4300,LAR@ARI 12/07/2025 04:25PM ET,ARI,6.26
RB,Ty Johnson (41034098),Ty Johnson,41034098,RB/FLEX,4300,CIN@BUF 12/07/2025 01:00PM ET,BUF,4.47
TE,Dalton Kincaid (41034700),Dalton Kincaid,41034700,TE/FLEX,4300,CIN@BUF 12/07/2025 01:00PM ET,BUF,12.98
TE,Kyle Pitts Sr. (41034702),Kyle Pitts Sr.,41034702,TE/FLEX,4200,SEA@ATL 12/07/2025 01:00PM ET,ATL,9.68
WR,Jerry Jeudy (41034348),Jerry Jeudy,41034348,WR/FLEX,4200,TEN@CLE 12/07/2025 01:00PM ET,CLE,6.84
WR,Jayden Reed (41034346),Jayden Reed,41034346,WR/FLEX,4200,CHI@GB 12/07/2025 04:25PM ET,GB,6.75
QB,Max Brosmer (41033963),Max Brosmer,41033963,QB,4200,WAS@MIN 12/07/2025 01:00PM ET,MIN,0.63
RB,Jeremy McNichols (41034106),Jeremy McNichols,41034106,RB/FLEX,4200,WAS@MIN 12/07/2025 01:00PM ET,WAS,4.92
RB,Jaleel McLaughlin (41034108),Jaleel McLaughlin,41034108,RB/FLEX,4200,DEN@LV 12/07/2025 04:05PM ET,DEN,4.13
RB,Samaje Perine (41034104),Samaje Perine,41034104,RB/FLEX,4200,CIN@BUF 12/07/2025 01:00PM ET,CIN,4.12
WR,Cooper Kupp (41034350),Cooper Kupp,41034350,WR/FLEX,4100,SEA@ATL 12/07/2025 01:00PM ET,SEA,7.53
QB,Mason Rudolph (41033964),Mason Rudolph,41033964,QB,4100,PIT@BAL 12/07/2025 01:00PM ET,PIT,3.6
TE,Mark Andrews (41034704),Mark Andrews,41034704,TE/FLEX,4100,PIT@BAL 12/07/2025 01:00PM ET,BAL,9.22
WR,Malik Washington (41034352),Malik Washington,41034352,WR/FLEX,4100,MIA@NYJ 12/07/2025 01:00PM ET,MIA,7.35
RB,Audric Estime (41034158),Audric Estime,41034158,RB/FLEX,4100,NO@TB 12/07/2025 01:00PM ET,NO,0
RB,Raheem Mostert (41034112),Raheem Mostert,41034112,RB/FLEX,4100,DEN@LV 12/07/2025 04:05PM ET,LV,2.79
RB,Ray Davis (41034110),Ray Davis,41034110,RB/FLEX,4100,CIN@BUF 12/07/2025 01:00PM ET,BUF,2.37
RB,Corey Kiner (41034194),Corey Kiner,41034194,RB/FLEX,4000,LAR@ARI 12/07/2025 04:25PM ET,ARI,0
QB,Drew Lock (41034012),Drew Lock,41034012,QB,4000,SEA@ATL 12/07/2025 01:00PM ET,SEA,0.02
QB,Jalen Milroe (41034013),Jalen Milroe,41034013,QB,4000,SEA@ATL 12/07/2025 01:00PM ET,SEA,-0.2
QB,Easton Stick (41034014),Easton Stick,41034014,QB,4000,SEA@ATL 12/07/2025 01:00PM ET,ATL,0
QB,Michael Penix Jr. (41034015),Michael Penix Jr.,41034015,QB,4000,SEA@ATL 12/07/2025 01:00PM ET,ATL,14.25
QB,Emory Jones (41034016),Emory Jones,41034016,QB,4000,SEA@ATL 12/07/2025 01:00PM ET,ATL,0
QB,Kyle Trask (41034017),Kyle Trask,41034017,QB,4000,SEA@ATL 12/07/2025 01:00PM ET,ATL,0
RB,Cam Akers (41034248),Cam Akers,41034248,RB/FLEX,4000,SEA@ATL 12/07/2025 01:00PM ET,SEA,2.39
RB,Myles Gaskin (41034250),Myles Gaskin,41034250,RB/FLEX,4000,SEA@ATL 12/07/2025 01:00PM ET,SEA,0.6
RB,Velus Jones Jr. (41034252),Velus Jones Jr.,41034252,RB/FLEX,4000,SEA@ATL 12/07/2025 01:00PM ET,SEA,0
RB,George Holani (41034254),George Holani,41034254,RB/FLEX,4000,SEA@ATL 12/07/2025 01:00PM ET,SEA,1.44
RB,Kenny McIntosh (41034256),Kenny McIntosh,41034256,RB/FLEX,4000,SEA@ATL 12/07/2025 01:00PM ET,SEA,0
RB,Robbie Ouzts (41034258),Robbie Ouzts,41034258,RB/FLEX,4000,SEA@ATL 12/07/2025 01:00PM ET,SEA,0
RB,Brady Russell (41034260),Brady Russell,41034260,RB/FLEX,4000,SEA@ATL 12/07/2025 01:00PM ET,SEA,0
RB,Nathan Carter (41034262),Nathan Carter,41034262,RB/FLEX,4000,SEA@ATL 12/07/2025 01:00PM ET,ATL,1
RB,Carlos Washington Jr. (41034264),Carlos Washington Jr.,41034264,RB/FLEX,4000,SEA@ATL 12/07/2025 01:00PM ET,ATL,0
DST,Seahawks  (41034948),Seahawks ,41034948,DST,4000,SEA@ATL 12/07/2025 01:00PM ET,SEA,11
QB,Tyler Huntley (41034008),Tyler Huntley,41034008,QB,4000,PIT@BAL 12/07/2025 01:00PM ET,BAL,11.68
QB,Cooper Rush (41034009),Cooper Rush,41034009,QB,4000,PIT@BAL 12/07/2025 01:00PM ET,BAL,1.68
QB,Will Howard (41034010),Will Howard,41034010,QB,4000,PIT@BAL 12/07/2025 01:00PM ET,PIT,0
QB,Skylar Thompson (41034011),Skylar Thompson,41034011,QB,4000,PIT@BAL 12/07/2025 01:00PM ET,PIT,0
RB,Rasheen Ali (41034234),Rasheen Ali,41034234,RB/FLEX,4000,PIT@BAL 12/07/2025 01:00PM ET,BAL,0.47
RB,Justice Hill (41034236),Justice Hill,41034236,RB/FLEX,4000,PIT@BAL 12/07/2025 01:00PM ET,BAL,6.52
RB,Patrick Ricard (41034238),Patrick Ricard,41034238,RB/FLEX,4000,PIT@BAL 12/07/2025 01:00PM ET,BAL,0.05
RB,Lucas Scott (41034240),Lucas Scott,41034240,RB/FLEX,4000,PIT@BAL 12/07/2025 01:00PM ET,BAL,0
RB,Kaleb Johnson (41034242),Kaleb Johnson,41034242,RB/FLEX,4000,PIT@BAL 12/07/2025 01:00PM ET,PIT,1
RB,Lew Nichols (41034244),Lew Nichols,41034244,RB/FLEX,4000,PIT@BAL 12/07/2025 01:00PM ET,PIT,0
RB,Trey Sermon (41034246),Trey Sermon,41034246,RB/FLEX,4000,PIT@BAL 12/07/2025 01:00PM ET,PIT,0
QB,Dillon Gabriel (41033969),Dillon Gabriel,41033969,QB,4000,TEN@CLE 12/07/2025 01:00PM ET,CLE,8.01
QB,Brandon Allen (41034003),Brandon Allen,41034003,QB,4000,TEN@CLE 12/07/2025 01:00PM ET,TEN,0
QB,Will Levis (41034004),Will Levis,41034004,QB,4000,TEN@CLE 12/07/2025 01:00PM ET,TEN,0
QB,Trevor Siemian (41034005),Trevor Siemian,41034005,QB,4000,TEN@CLE 12/07/2025 01:00PM ET,TEN,0
QB,Deshaun Watson (41034006),Deshaun Watson,41034006,QB,4000,TEN@CLE 12/07/2025 01:00PM ET,CLE,0
QB,Bailey Zappe (41034007),Bailey Zappe,41034007,QB,4000,TEN@CLE 12/07/2025 01:00PM ET,CLE,0
RB,Kalel Mullings (41034224),Kalel Mullings,41034224,RB/FLEX,4000,TEN@CLE 12/07/2025 01:00PM ET,TEN,0
RB,Julius Chestnut (41034226),Julius Chestnut,41034226,RB/FLEX,4000,TEN@CLE 12/07/2025 01:00PM ET,TEN,0.32
RB,Jordan Mims (41034228),Jordan Mims,41034228,RB/FLEX,4000,TEN@CLE 12/07/2025 01:00PM ET,TEN,0
RB,Jerome Ford (41034230),Jerome Ford,41034230,RB/FLEX,4000,TEN@CLE 12/07/2025 01:00PM ET,CLE,3.38
RB,Raheim Sanders (41034232),Raheim Sanders,41034232,RB/FLEX,4000,TEN@CLE 12/07/2025 01:00PM ET,CLE,3.15
QB,Tyson Bagent (41033968),Tyson Bagent,41033968,QB,4000,CHI@GB 12/07/2025 04:25PM ET,CHI,0.86
QB,Malik Willis (41034000),Malik Willis,41034000,QB,4000,CHI@GB 12/07/2025 04:25PM ET,GB,3.21
QB,Clayton Tune (41034001),Clayton Tune,41034001,QB,4000,CHI@GB 12/07/2025 04:25PM ET,GB,0
QB,Case Keenum (41034002),Case Keenum,41034002,QB,4000,CHI@GB 12/07/2025 04:25PM ET,CHI,0
RB,Chris Brooks (41034212),Chris Brooks,41034212,RB/FLEX,4000,CHI@GB 12/07/2025 04:25PM ET,GB,1.66
RB,MarShawn Lloyd (41034214),MarShawn Lloyd,41034214,RB/FLEX,4000,CHI@GB 12/07/2025 04:25PM ET,GB,0
RB,Pierre Strong Jr. (41034216),Pierre Strong Jr.,41034216,RB/FLEX,4000,CHI@GB 12/07/2025 04:25PM ET,GB,0
RB,Travis Homer (41034218),Travis Homer,41034218,RB/FLEX,4000,CHI@GB 12/07/2025 04:25PM ET,CHI,-0.03
RB,Roschon Johnson (41034220),Roschon Johnson,41034220,RB/FLEX,4000,CHI@GB 12/07/2025 04:25PM ET,CHI,0.24
RB,Deion Hankins (41034222),Deion Hankins,41034222,RB/FLEX,4000,CHI@GB 12/07/2025 04:25PM ET,CHI,0
QB,Nick Mullens (41033995),Nick Mullens,41033995,QB,4000,IND@JAX 12/07/2025 01:00PM ET,JAX,-0.15
QB,Carter Bradley (41033996),Carter Bradley,41033996,QB,4000,IND@JAX 12/07/2025 01:00PM ET,JAX,0
QB,Riley Leonard (41033997),Riley Leonard,41033997,QB,4000,IND@JAX 12/07/2025 01:00PM ET,IND,0.1
QB,Anthony Richardson Sr. (41033998),Anthony Richardson Sr.,41033998,QB,4000,IND@JAX 12/07/2025 01:00PM ET,IND,1.08
QB,Brett Rypien (41033999),Brett Rypien,41033999,QB,4000,IND@JAX 12/07/2025 01:00PM ET,IND,0
RB,LeQuint Allen Jr. (41034196),LeQuint Allen Jr.,41034196,RB/FLEX,4000,IND@JAX 12/07/2025 01:00PM ET,JAX,1.51
RB,Cody Schrader (41034198),Cody Schrader,41034198,RB/FLEX,4000,IND@JAX 12/07/2025 01:00PM ET,JAX,0
RB,Ja'Quinden Jackson (41034200),Ja'Quinden Jackson,41034200,RB/FLEX,4000,IND@JAX 12/07/2025 01:00PM ET,JAX,0
RB,Ameer Abdullah (41034202),Ameer Abdullah,41034202,RB/FLEX,4000,IND@JAX 12/07/2025 01:00PM ET,IND,2.25
RB,Tyler Goodson (41034204),Tyler Goodson,41034204,RB/FLEX,4000,IND@JAX 12/07/2025 01:00PM ET,IND,0.57
RB,DJ Giddens (41034206),DJ Giddens,41034206,RB/FLEX,4000,IND@JAX 12/07/2025 01:00PM ET,IND,0.94
RB,Salvon Ahmed (41034208),Salvon Ahmed,41034208,RB/FLEX,4000,IND@JAX 12/07/2025 01:00PM ET,IND,0
RB,Ulysses Bentley IV (41034210),Ulysses Bentley IV,41034210,RB/FLEX,4000,IND@JAX 12/07/2025 01:00PM ET,IND,0
QB,Josh Johnson (41033990),Josh Johnson,41033990,QB,4000,WAS@MIN 12/07/2025 01:00PM ET,WAS,0
QB,Sam Hartman (41033991),Sam Hartman,41033991,QB,4000,WAS@MIN 12/07/2025 01:00PM ET,WAS,0
QB,John Wolford (41033992),John Wolford,41033992,QB,4000,WAS@MIN 12/07/2025 01:00PM ET,MIN,0
QB,Carson Wentz (41033993),Carson Wentz,41033993,QB,4000,WAS@MIN 12/07/2025 01:00PM ET,MIN,16.27
QB,Desmond Ridder (41033994),Desmond Ridder,41033994,QB,4000,WAS@MIN 12/07/2025 01:00PM ET,MIN,0
RB,Austin Ekeler (41034184),Austin Ekeler,41034184,RB/FLEX,4000,WAS@MIN 12/07/2025 01:00PM ET,WAS,6.55
RB,Chase Edmonds (41034186),Chase Edmonds,41034186,RB/FLEX,4000,WAS@MIN 12/07/2025 01:00PM ET,WAS,0
RB,Donovan Edwards (41034188),Donovan Edwards,41034188,RB/FLEX,4000,WAS@MIN 12/07/2025 01:00PM ET,WAS,0
RB,Ty Chandler (41034190),Ty Chandler,41034190,RB/FLEX,4000,WAS@MIN 12/07/2025 01:00PM ET,MIN,0
RB,C.J. Ham (41034192),C.J. Ham,41034192,RB/FLEX,4000,WAS@MIN 12/07/2025 01:00PM ET,MIN,0.25
QB,Justin Fields (41033965),Justin Fields,41033965,QB,4000,MIA@NYJ 12/07/2025 01:00PM ET,NYJ,16.30
QB,Brady Cook (41033987),Brady Cook,41033987,QB,4000,MIA@NYJ 12/07/2025 01:00PM ET,NYJ,0
QB,Zach Wilson (41033988),Zach Wilson,41033988,QB,4000,MIA@NYJ 12/07/2025 01:00PM ET,MIA,0.79
QB,Quinn Ewers (41033989),Quinn Ewers,41033989,QB,4000,MIA@NYJ 12/07/2025 01:00PM ET,MIA,2.12
RB,Isaiah Davis (41034114),Isaiah Davis,41034114,RB/FLEX,4000,MIA@NYJ 12/07/2025 01:00PM ET,NYJ,3.54
RB,Kene Nwangwu (41034166),Kene Nwangwu,41034166,RB/FLEX,4000,MIA@NYJ 12/07/2025 01:00PM ET,NYJ,0.86
