Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
QB,Jaxson Dart (41116975),Jaxson Dart,41116975,QB,5600,WAS@NYG 12/14/2025 01:00PM ET,NYG,17.89
RB,Kenneth Walker III (41117088),Kenneth Walker III,41117088,RB/FLEX,5600,IND@SEA 12/14/2025 04:25PM ET,SEA,10.89
QB,Jacoby Brissett (41116976),Jacoby Brissett,41116976,QB,5500,ARI@HOU 12/14/2025 01:00PM ET,ARI,18.42
RB,Tyrone Tracy Jr. (41117092),Tyrone Tracy Jr.,41117092,RB/FLEX,5500,WAS@NYG 12/14/2025 01:00PM ET,NYG,8.34
WR,Christian Watson (41117408),Christian Watson,41117408,WR/FLEX,5500,GB@DEN 12/14/2025 04:25PM ET,GB,14.36
WR,Courtland Sutton (41117410),Courtland Sutton,41117410,WR/FLEX,5500,GB@DEN 12/14/2025 04:25PM ET,DEN,12.95
RB,Alvin Kamara (41117090),Alvin Kamara,41117090,RB/FLEX,5500,CAR@NO 12/14/2025 04:25PM ET,NO,9.34
RB,Trey Benson (41117096),Trey Benson,41117096,RB/FLEX,5400,ARI@HOU 12/14/2025 01:00PM ET,ARI,8.85
RB,Kareem Hunt (41117094),Kareem Hunt,41117094,RB/FLEX,5400,LAC@KC 12/14/2025 01:00PM ET,KC,10.45
WR,Terry McLaurin (41117412),Terry McLaurin,41117412,WR/FLEX,5400,WAS@NYG 12/14/2025 01:00PM ET,WAS,11.5
QB,Jordan Love (41116977),Jordan Love,41116977,QB,5400,GB@DEN 12/14/2025 04:25PM ET,GB,17.65
TE,George Kittle (41117864),George Kittle,41117864,TE/FLEX,5400,TEN@SF 12/14/2025 04:25PM ET,SF,13.29
QB,Caleb Williams (41116978),Caleb Williams,41116978,QB,5300,CLE@CHI 12/14/2025 01:00PM ET,CHI,18.89
WR,Khalil Shakir (41117414),Khalil Shakir,41117414,WR/FLEX,5300,BUF@NE 12/14/2025 01:00PM ET,BUF,10.92
WR,Deebo Samuel Sr. (41117416),Deebo Samuel Sr.,41117416,WR/FLEX,5300,WAS@NYG 12/14/2025 01:00PM ET,WAS,13.25
RB,Devin Neal (41117098),Devin Neal,41117098,RB/FLEX,5300,CAR@NO 12/14/2025 04:25PM ET,NO,5.53
RB,Kyle Monangai (41117100),Kyle Monangai,41117100,RB/FLEX,5200,CLE@CHI 12/14/2025 01:00PM ET,CHI,9.5
QB,C.J. Stroud (41116979),C.J. Stroud,41116979,QB,5200,ARI@HOU 12/14/2025 01:00PM ET,HOU,15.16
WR,Troy Franklin (41117418),Troy Franklin,41117418,WR/FLEX,5200,GB@DEN 12/14/2025 04:25PM ET,DEN,10.85
RB,Tony Pollard (41117102),Tony Pollard,41117102,RB/FLEX,5200,TEN@SF 12/14/2025 04:25PM ET,TEN,10.95
WR,Jauan Jennings (41117420),Jauan Jennings,41117420,WR/FLEX,5200,TEN@SF 12/14/2025 04:25PM ET,SF,10.71
RB,Rhamondre Stevenson (41117104),Rhamondre Stevenson,41117104,RB/FLEX,5100,BUF@NE 12/14/2025 01:00PM ET,NE,9.08
QB,Bryce Young (41116980),Bryce Young,41116980,QB,5100,CAR@NO 12/14/2025 04:25PM ET,CAR,14.88
RB,Zach Charbonnet (41117106),Zach Charbonnet,41117106,RB/FLEX,5100,IND@SEA 12/14/2025 04:25PM ET,SEA,9.67
WR,Michael Pittman Jr. (41117422),Michael Pittman Jr.,41117422,WR/FLEX,5100,IND@SEA 12/14/2025 04:25PM ET,IND,14.3
WR,Ricky Pearsall (41117424),Ricky Pearsall,41117424,WR/FLEX,5100,TEN@SF 12/14/2025 04:25PM ET,SF,9.36
WR,DJ Moore (41117426),DJ Moore,41117426,WR/FLEX,5000,CLE@CHI 12/14/2025 01:00PM ET,CHI,9.43
WR,Kayshon Boutte (41117428),Kayshon Boutte,41117428,WR/FLEX,5000,BUF@NE 12/14/2025 01:00PM ET,NE,10.56
QB,Marcus Mariota (41116981),Marcus Mariota,41116981,QB,5000,WAS@NYG 12/14/2025 01:00PM ET,WAS,12.90
RB,Devin Singletary (41117110),Devin Singletary,41117110,RB/FLEX,5000,WAS@NYG 12/14/2025 01:00PM ET,NYG,5.63
RB,David Montgomery (41117108),David Montgomery,41117108,RB/FLEX,5000,DET@LAR 12/14/2025 04:25PM ET,DET,11.37
RB,Zonovan Knight (41117112),Zonovan Knight,41117112,RB/FLEX,4900,ARI@HOU 12/14/2025 01:00PM ET,ARI,8.56
WR,Quentin Johnston (41117432),Quentin Johnston,41117432,WR/FLEX,4900,LAC@KC 12/14/2025 01:00PM ET,LAC,11.42
TE,Travis Kelce (41117866),Travis Kelce,41117866,TE/FLEX,4900,LAC@KC 12/14/2025 01:00PM ET,KC,12.68
RB,Chris Rodriguez Jr. (41117114),Chris Rodriguez Jr.,41117114,RB/FLEX,4900,WAS@NYG 12/14/2025 01:00PM ET,WAS,5.71
QB,Tyler Shough (41116982),Tyler Shough,41116982,QB,4900,CAR@NO 12/14/2025 04:25PM ET,NO,12.30
WR,Alec Pierce (41117430),Alec Pierce,41117430,WR/FLEX,4900,IND@SEA 12/14/2025 04:25PM ET,IND,11.81
QB,Philip Rivers (41150968),Philip Rivers,41150968,QB,4900,IND@SEA 12/14/2025 04:25PM ET,IND,0
WR,Luther Burden III (41117434),Luther Burden III,41117434,WR/FLEX,4800,CLE@CHI 12/14/2025 01:00PM ET,CHI,6.77
RB,Joe Mixon (41117116),Joe Mixon,41117116,RB/FLEX,4800,ARI@HOU 12/14/2025 01:00PM ET,HOU,0
QB,Tyrod Taylor (41116983),Tyrod Taylor,41116983,QB,4800,NYJ@JAX 12/14/2025 01:00PM ET,NYJ,10.91
QB,Justin Fields (41116984),Justin Fields,41116984,QB,4800,NYJ@JAX 12/14/2025 01:00PM ET,NYJ,16.30
WR,Keenan Allen (41117436),Keenan Allen,41117436,WR/FLEX,4800,LAC@KC 12/14/2025 01:00PM ET,LAC,11.88
RB,Blake Corum (41117118),Blake Corum,41117118,RB/FLEX,4800,DET@LAR 12/14/2025 04:25PM ET,LAR,6.87
QB,Shedeur Sanders (41116985),Shedeur Sanders,41116985,QB,4700,CLE@CHI 12/14/2025 01:00PM ET,CLE,15.44
WR,Parker Washington (41117440),Parker Washington,41117440,WR/FLEX,4700,NYJ@JAX 12/14/2025 01:00PM ET,JAX,9.27
RB,Isiah Pacheco (41117122),Isiah Pacheco,41117122,RB/FLEX,4700,LAC@KC 12/14/2025 01:00PM ET,KC,6.85
WR,Romeo Doubs (41117438),Romeo Doubs,41117438,WR/FLEX,4700,GB@DEN 12/14/2025 04:25PM ET,GB,10.09
TE,Tyler Warren (41117868),Tyler Warren,41117868,TE/FLEX,4700,IND@SEA 12/14/2025 04:25PM ET,IND,12.36
RB,Tyjae Spears (41117120),Tyjae Spears,41117120,RB/FLEX,4700,TEN@SF 12/14/2025 04:25PM ET,TEN,8.2
RB,Nick Chubb (41117124),Nick Chubb,41117124,RB/FLEX,4600,ARI@HOU 12/14/2025 01:00PM ET,HOU,6.38
RB,Tank Bigsby (41117126),Tank Bigsby,41117126,RB/FLEX,4600,LV@PHI 12/14/2025 01:00PM ET,PHI,1.68
RB,Chuba Hubbard (41117128),Chuba Hubbard,41117128,RB/FLEX,4600,CAR@NO 12/14/2025 04:25PM ET,CAR,9.97
WR,Rashid Shaheed (41117444),Rashid Shaheed,41117444,WR/FLEX,4600,IND@SEA 12/14/2025 04:25PM ET,SEA,9.74
QB,Cam Ward (41116986),Cam Ward,41116986,QB,4600,TEN@SF 12/14/2025 04:25PM ET,TEN,10.80
WR,Brandon Aiyuk (41117442),Brandon Aiyuk,41117442,WR/FLEX,4600,TEN@SF 12/14/2025 04:25PM ET,SF,0
RB,Bhayshul Tuten (41117134),Bhayshul Tuten,41117134,RB/FLEX,4500,NYJ@JAX 12/14/2025 01:00PM ET,JAX,5.54
WR,Xavier Worthy (41117448),Xavier Worthy,41117448,WR/FLEX,4500,LAC@KC 12/14/2025 01:00PM ET,KC,8.93
RB,Ty Johnson (41117130),Ty Johnson,41117130,RB/FLEX,4500,BUF@NE 12/14/2025 01:00PM ET,BUF,4.58
TE,Dalton Kincaid (41117870),Dalton Kincaid,41117870,TE/FLEX,4500,BUF@NE 12/14/2025 01:00PM ET,BUF,13.1
QB,Geno Smith (41116987),Geno Smith,41116987,QB,4500,LV@PHI 12/14/2025 01:00PM ET,LV,13.13
QB,Kenny Pickett (41116988),Kenny Pickett,41116988,QB,4500,LV@PHI 12/14/2025 01:00PM ET,LV,2.6
WR,Jayden Reed (41117446),Jayden Reed,41117446,WR/FLEX,4500,GB@DEN 12/14/2025 04:25PM ET,GB,7.6
RB,Brian Robinson Jr. (41117132),Brian Robinson Jr.,41117132,RB/FLEX,4500,TEN@SF 12/14/2025 04:25PM ET,SF,4.13
WR,Jerry Jeudy (41117450),Jerry Jeudy,41117450,WR/FLEX,4400,CLE@CHI 12/14/2025 01:00PM ET,CLE,7.59
RB,Emari Demercado (41117138),Emari Demercado,41117138,RB/FLEX,4400,ARI@HOU 12/14/2025 01:00PM ET,ARI,4.83
WR,Adonai Mitchell (41117454),Adonai Mitchell,41117454,WR/FLEX,4400,NYJ@JAX 12/14/2025 01:00PM ET,NYJ,5.17
TE,Hunter Henry (41117872),Hunter Henry,41117872,TE/FLEX,4400,BUF@NE 12/14/2025 01:00PM ET,NE,10.69
RB,Jacory Croskey-Merritt (41117142),Jacory Croskey-Merritt,41117142,RB/FLEX,4400,WAS@NYG 12/14/2025 01:00PM ET,WAS,7.37
WR,Darius Slayton (41117452),Darius Slayton,41117452,WR/FLEX,4400,WAS@NYG 12/14/2025 01:00PM ET,NYG,7.37
RB,Emanuel Wilson (41117136),Emanuel Wilson,41117136,RB/FLEX,4400,GB@DEN 12/14/2025 04:25PM ET,GB,6.14
QB,Riley Leonard (41116989),Riley Leonard,41116989,QB,4400,IND@SEA 12/14/2025 04:25PM ET,IND,5.7
QB,Anthony Richardson Sr. (41116990),Anthony Richardson Sr.,41116990,QB,4400,IND@SEA 12/14/2025 04:25PM ET,IND,1.08
RB,Dylan Sampson (41117144),Dylan Sampson,41117144,RB/FLEX,4300,CLE@CHI 12/14/2025 01:00PM ET,CLE,5.88
RB,Keaton Mitchell (41117148),Keaton Mitchell,41117148,RB/FLEX,4300,BAL@CIN 12/14/2025 01:00PM ET,BAL,4.61
QB,Brady Cook (41116991),Brady Cook,41116991,QB,4300,NYJ@JAX 12/14/2025 01:00PM ET,NYJ,4.52
WR,John Metchie III (41117458),John Metchie III,41117458,WR/FLEX,4300,NYJ@JAX 12/14/2025 01:00PM ET,NYJ,4.29
QB,Trey Lance (41116992),Trey Lance,41116992,QB,4300,LAC@KC 12/14/2025 01:00PM ET,LAC,1.73
TE,Oronde Gadsden II (41117874),Oronde Gadsden II,41117874,TE/FLEX,4300,LAC@KC 12/14/2025 01:00PM ET,LAC,9.74
RB,Raheem Mostert (41117146),Raheem Mostert,41117146,RB/FLEX,4300,LV@PHI 12/14/2025 01:00PM ET,LV,2.63
WR,Chimere Dike (41117456),Chimere Dike,41117456,WR/FLEX,4300,TEN@SF 12/14/2025 04:25PM ET,TEN,7.17
RB,Samaje Perine (41117150),Samaje Perine,41117150,RB/FLEX,4200,BAL@CIN 12/14/2025 01:00PM ET,CIN,4.18
RB,Michael Carter (41117154),Michael Carter,41117154,RB/FLEX,4200,ARI@HOU 12/14/2025 01:00PM ET,ARI,7.32
WR,Jayden Higgins (41117460),Jayden Higgins,41117460,WR/FLEX,4200,ARI@HOU 12/14/2025 01:00PM ET,HOU,7.56
TE,Brenton Strange (41117876),Brenton Strange,41117876,TE/FLEX,4200,NYJ@JAX 12/14/2025 01:00PM ET,JAX,9.24
RB,Jaret Patterson (41117140),Jaret Patterson,41117140,RB/FLEX,4200,LAC@KC 12/14/2025 01:00PM ET,LAC,4.72
WR,Tre Tucker (41117462),Tre Tucker,41117462,WR/FLEX,4200,LV@PHI 12/14/2025 01:00PM ET,LV,10.77
WR,Devaughn Vele (41117464),Devaughn Vele,41117464,WR/FLEX,4200,CAR@NO 12/14/2025 04:25PM ET,NO,4.53
WR,Andrei Iosivas (41117466),Andrei Iosivas,41117466,WR/FLEX,4100,BAL@CIN 12/14/2025 01:00PM ET,CIN,5.82
TE,Dalton Schultz (41117878),Dalton Schultz,41117878,TE/FLEX,4100,ARI@HOU 12/14/2025 01:00PM ET,HOU,9.65
RB,Jeremy McNichols (41117160),Jeremy McNichols,41117160,RB/FLEX,4100,WAS@NYG 12/14/2025 01:00PM ET,WAS,4.63
RB,Will Shipley (41117158),Will Shipley,41117158,RB/FLEX,4100,LV@PHI 12/14/2025 01:00PM ET,PHI,1.34
WR,Josh Downs (41117468),Josh Downs,41117468,WR/FLEX,4100,IND@SEA 12/14/2025 04:25PM ET,IND,8.36
WR,Cooper Kupp (41117470),Cooper Kupp,41117470,WR/FLEX,4100,IND@SEA 12/14/2025 04:25PM ET,SEA,7.86
QB,Tyson Bagent (41116997),Tyson Bagent,41116997,QB,4000,CLE@CHI 12/14/2025 01:00PM ET,CHI,0.86
QB,Case Keenum (41116998),Case Keenum,41116998,QB,4000,CLE@CHI 12/14/2025 01:00PM ET,CHI,0
QB,Dillon Gabriel (41117002),Dillon Gabriel,41117002,QB,4000,CLE@CHI 12/14/2025 01:00PM ET,CLE,8.01
QB,Deshaun Watson (41117003),Deshaun Watson,41117003,QB,4000,CLE@CHI 12/14/2025 01:00PM ET,CLE,0
QB,Bailey Zappe (41117004),Bailey Zappe,41117004,QB,4000,CLE@CHI 12/14/2025 01:00PM ET,CLE,0
RB,Travis Homer (41117174),Travis Homer,41117174,RB/FLEX,4000,CLE@CHI 12/14/2025 01:00PM ET,CHI,-0.03
RB,Roschon Johnson (41117176),Roschon Johnson,41117176,RB/FLEX,4000,CLE@CHI 12/14/2025 01:00PM ET,CHI,0.24
RB,Deion Hankins (41117178),Deion Hankins,41117178,RB/FLEX,4000,CLE@CHI 12/14/2025 01:00PM ET,CHI,0
RB,Brittain Brown (41117180),Brittain Brown,41117180,RB/FLEX,4000,CLE@CHI 12/14/2025 01:00PM ET,CHI,4.85
RB,Jerome Ford (41117188),Jerome Ford,41117188,RB/FLEX,4000,CLE@CHI 12/14/2025 01:00PM ET,CLE,3.35
RB,Raheim Sanders (41117190),Raheim Sanders,41117190,RB/FLEX,4000,CLE@CHI 12/14/2025 01:00PM ET,CLE,3.15
RB,Ahmani Marshall (41117192),Ahmani Marshall,41117192,RB/FLEX,4000,CLE@CHI 12/14/2025 01:00PM ET,CLE,0
TE,Harold Fannin Jr. (41117880),Harold Fannin Jr.,41117880,TE/FLEX,4000,CLE@CHI 12/14/2025 01:00PM ET,CLE,11.38
QB,Joe Flacco (41116999),Joe Flacco,41116999,QB,4000,BAL@CIN 12/14/2025 01:00PM ET,CIN,16.41
QB,Jake Browning (41117000),Jake Browning,41117000,QB,4000,BAL@CIN 12/14/2025 01:00PM ET,CIN,11.35
QB,Sean Clifford (41117001),Sean Clifford,41117001,QB,4000,BAL@CIN 12/14/2025 01:00PM ET,CIN,0
QB,Tyler Huntley (41117046),Tyler Huntley,41117046,QB,4000,BAL@CIN 12/14/2025 01:00PM ET,BAL,11.68
QB,Cooper Rush (41117047),Cooper Rush,41117047,QB,4000,BAL@CIN 12/14/2025 01:00PM ET,BAL,1.68
RB,Tahj Brooks (41117182),Tahj Brooks,41117182,RB/FLEX,4000,BAL@CIN 12/14/2025 01:00PM ET,CIN,0.23
RB,Kendall Milton (41117184),Kendall Milton,41117184,RB/FLEX,4000,BAL@CIN 12/14/2025 01:00PM ET,CIN,0.2
RB,Gary Brightwell (41117186),Gary Brightwell,41117186,RB/FLEX,4000,BAL@CIN 12/14/2025 01:00PM ET,CIN,0
RB,Rasheen Ali (41117354),Rasheen Ali,41117354,RB/FLEX,4000,BAL@CIN 12/14/2025 01:00PM ET,BAL,0.73
RB,Justice Hill (41117356),Justice Hill,41117356,RB/FLEX,4000,BAL@CIN 12/14/2025 01:00PM ET,BAL,6.52
RB,Lucas Scott (41117358),Lucas Scott,41117358,RB/FLEX,4000,BAL@CIN 12/14/2025 01:00PM ET,BAL,0
RB,Patrick Ricard (41117360),Patrick Ricard,41117360,RB/FLEX,4000,BAL@CIN 12/14/2025 01:00PM ET,BAL,0.04
RB,Jonathan Ward (41117362),Jonathan Ward,41117362,RB/FLEX,4000,BAL@CIN 12/14/2025 01:00PM ET,BAL,0
QB,Davis Mills (41116995),Davis Mills,41116995,QB,4000,ARI@HOU 12/14/2025 01:00PM ET,HOU,13.39
QB,Graham Mertz (41116996),Graham Mertz,41116996,QB,4000,ARI@HOU 12/14/2025 01:00PM ET,HOU,0
QB,Kedon Slovis (41117031),Kedon Slovis,41117031,QB,4000,ARI@HOU 12/14/2025 01:00PM ET,ARI,-0.04
QB,Kyler Murray (41117032),Kyler Murray,41117032,QB,4000,ARI@HOU 12/14/2025 01:00PM ET,ARI,16.36
QB,Jeff Driskel (41117033),Jeff Driskel,41117033,QB,4000,ARI@HOU 12/14/2025 01:00PM ET,ARI,0
RB,Dare Ogunbowale (41117168),Dare Ogunbowale,41117168,RB/FLEX,4000,ARI@HOU 12/14/2025 01:00PM ET,HOU,1.22
RB,British Brooks (41117170),British Brooks,41117170,RB/FLEX,4000,ARI@HOU 12/14/2025 01:00PM ET,HOU,0.14
RB,Jawhar Jordan (41117172),Jawhar Jordan,41117172,RB/FLEX,4000,ARI@HOU 12/14/2025 01:00PM ET,HOU,0
RB,Corey Kiner (41117298),Corey Kiner,41117298,RB/FLEX,4000,ARI@HOU 12/14/2025 01:00PM ET,ARI,0
RB,James Conner (41117300),James Conner,41117300,RB/FLEX,4000,ARI@HOU 12/14/2025 01:00PM ET,ARI,11.1
RB,Jermar Jefferson (41117302),Jermar Jefferson,41117302,RB/FLEX,4000,ARI@HOU 12/14/2025 01:00PM ET,ARI,0
QB,Nick Mullens (41117044),Nick Mullens,41117044,QB,4000,NYJ@JAX 12/14/2025 01:00PM ET,JAX,-0.09
QB,Carter Bradley (41117045),Carter Bradley,41117045,QB,4000,NYJ@JAX 12/14/2025 01:00PM ET,JAX,0
RB,Braelon Allen (41117152),Braelon Allen,41117152,RB/FLEX,4000,NYJ@JAX 12/14/2025 01:00PM ET,NYJ,4.08
RB,Isaiah Davis (41117286),Isaiah Davis,41117286,RB/FLEX,4000,NYJ@JAX 12/14/2025 01:00PM ET,NYJ,3.44
RB,Kene Nwangwu (41117288),Kene Nwangwu,41117288,RB/FLEX,4000,NYJ@JAX 12/14/2025 01:00PM ET,NYJ,0.75
RB,Khalil Herbert (41117290),Khalil Herbert,41117290,RB/FLEX,4000,NYJ@JAX 12/14/2025 01:00PM ET,NYJ,0
RB,Andrew Beck (41117292),Andrew Beck,41117292,RB/FLEX,4000,NYJ@JAX 12/14/2025 01:00PM ET,NYJ,1.18
RB,LeQuint Allen Jr. (41117350),LeQuint Allen Jr.,41117350,RB/FLEX,4000,NYJ@JAX 12/14/2025 01:00PM ET,JAX,1.61
RB,Ja'Quinden Jackson (41117352),Ja'Quinden Jackson,41117352,RB/FLEX,4000,NYJ@JAX 12/14/2025 01:00PM ET,JAX,0
QB,Gardner Minshew II (41117016),Gardner Minshew II,41117016,QB,4000,LAC@KC 12/14/2025 01:00PM ET,KC,-0.3
QB,Chris Oladokun (41117017),Chris Oladokun,41117017,QB,4000,LAC@KC 12/14/2025 01:00PM ET,KC,0
QB,DJ Uiagalelei (41117034),DJ Uiagalelei,41117034,QB,4000,LAC@KC 12/14/2025 01:00PM ET,LAC,0
RB,Hassan Haskins (41117156),Hassan Haskins,41117156,RB/FLEX,4000,LAC@KC 12/14/2025 01:00PM ET,LAC,1.04
