Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
QB,Baker Mayfield (40925154),Baker Mayfield,40925154,QB,5900,ARI@TB 11/30/2025 01:00PM ET,TB,17.62
WR,Michael Wilson (40925471),Michael Wilson,40925471,WR/FLEX,5900,ARI@TB 11/30/2025 01:00PM ET,ARI,10.22
RB,Omarion Hampton (40925245),Omarion Hampton,40925245,RB/FLEX,5900,LV@LAC 11/30/2025 04:25PM ET,LAC,16
RB,Woody Marks (40925247),Woody Marks,40925247,RB/FLEX,5800,HOU@IND 11/30/2025 01:00PM ET,HOU,9.24
WR,Michael Pittman Jr. (40925473),Michael Pittman Jr.,40925473,WR/FLEX,5800,HOU@IND 11/30/2025 01:00PM ET,IND,15.16
QB,Jacoby Brissett (40925155),Jacoby Brissett,40925155,QB,5800,ARI@TB 11/30/2025 01:00PM ET,ARI,17.56
TE,Brock Bowers (40925845),Brock Bowers,40925845,TE/FLEX,5800,LV@LAC 11/30/2025 04:25PM ET,LV,15.28
WR,Jakobi Meyers (40925475),Jakobi Meyers,40925475,WR/FLEX,5700,JAX@TEN 11/30/2025 01:00PM ET,JAX,10.17
RB,Kimani Vidal (40925249),Kimani Vidal,40925249,RB/FLEX,5700,LV@LAC 11/30/2025 04:25PM ET,LAC,10.36
QB,Sam Darnold (40925156),Sam Darnold,40925156,QB,5600,MIN@SEA 11/30/2025 04:05PM ET,SEA,16.76
RB,Aaron Jones Sr. (40925251),Aaron Jones Sr.,40925251,RB/FLEX,5600,MIN@SEA 11/30/2025 04:05PM ET,MIN,10.07
WR,DK Metcalf (40925477),DK Metcalf,40925477,WR/FLEX,5600,BUF@PIT 11/30/2025 04:25PM ET,PIT,12.68
RB,Alvin Kamara (40925255),Alvin Kamara,40925255,RB/FLEX,5500,NO@MIA 11/30/2025 01:00PM ET,NO,9.34
RB,Sean Tucker (40925253),Sean Tucker,40925253,RB/FLEX,5500,ARI@TB 11/30/2025 01:00PM ET,TB,6.56
WR,Khalil Shakir (40925479),Khalil Shakir,40925479,WR/FLEX,5500,BUF@PIT 11/30/2025 04:25PM ET,BUF,11.9
RB,Trey Benson (40925257),Trey Benson,40925257,RB/FLEX,5400,ARI@TB 11/30/2025 01:00PM ET,ARI,8.85
QB,Trevor Lawrence (40925157),Trevor Lawrence,40925157,QB,5400,JAX@TEN 11/30/2025 01:00PM ET,JAX,17.21
WR,Parker Washington (40925481),Parker Washington,40925481,WR/FLEX,5400,JAX@TEN 11/30/2025 01:00PM ET,JAX,9.78
QB,Bryce Young (40925158),Bryce Young,40925158,QB,5300,LAR@CAR 11/30/2025 01:00PM ET,CAR,14.18
TE,George Kittle (40925847),George Kittle,40925847,TE/FLEX,5300,SF@CLE 11/30/2025 01:00PM ET,SF,13.66
WR,Darnell Mooney (40925483),Darnell Mooney,40925483,WR/FLEX,5300,ATL@NYJ 11/30/2025 01:00PM ET,ATL,6.09
RB,Kenneth Walker III (40925261),Kenneth Walker III,40925261,RB/FLEX,5300,MIN@SEA 11/30/2025 04:05PM ET,SEA,11.58
RB,Kenneth Gainwell (40925259),Kenneth Gainwell,40925259,RB/FLEX,5300,BUF@PIT 11/30/2025 04:25PM ET,PIT,11.64
WR,Ricky Pearsall (40925487),Ricky Pearsall,40925487,WR/FLEX,5200,SF@CLE 11/30/2025 01:00PM ET,SF,10.35
TE,Tyler Warren (40925849),Tyler Warren,40925849,TE/FLEX,5200,HOU@IND 11/30/2025 01:00PM ET,IND,13.26
RB,Zonovan Knight (40925263),Zonovan Knight,40925263,RB/FLEX,5200,ARI@TB 11/30/2025 01:00PM ET,ARI,7.77
RB,Jordan Mason (40925265),Jordan Mason,40925265,RB/FLEX,5100,MIN@SEA 11/30/2025 04:05PM ET,MIN,9.23
WR,Jordan Addison (40925489),Jordan Addison,40925489,WR/FLEX,5100,MIN@SEA 11/30/2025 04:05PM ET,MIN,11.85
QB,Aaron Rodgers (40925159),Aaron Rodgers,40925159,QB,5100,BUF@PIT 11/30/2025 04:25PM ET,PIT,15.24
QB,Mac Jones (40925161),Mac Jones,40925161,QB,5000,SF@CLE 11/30/2025 01:00PM ET,SF,16.35
QB,C.J. Stroud (40925160),C.J. Stroud,40925160,QB,5000,HOU@IND 11/30/2025 01:00PM ET,HOU,16.12
RB,Devin Neal (40925269),Devin Neal,40925269,RB/FLEX,5000,NO@MIA 11/30/2025 01:00PM ET,NO,3.5
RB,Rachaad White (40925267),Rachaad White,40925267,RB/FLEX,5000,ARI@TB 11/30/2025 01:00PM ET,TB,9.93
WR,Chris Godwin Jr. (40925491),Chris Godwin Jr.,40925491,WR/FLEX,5000,ARI@TB 11/30/2025 01:00PM ET,TB,4.7
WR,Keenan Allen (40925485),Keenan Allen,40925485,WR/FLEX,5000,LV@LAC 11/30/2025 04:25PM ET,LAC,12.93
RB,Joe Mixon (40925273),Joe Mixon,40925273,RB/FLEX,4900,HOU@IND 11/30/2025 01:00PM ET,HOU,0
QB,Tua Tagovailoa (40925162),Tua Tagovailoa,40925162,QB,4900,NO@MIA 11/30/2025 01:00PM ET,MIA,13.43
RB,Tony Pollard (40925271),Tony Pollard,40925271,RB/FLEX,4900,JAX@TEN 11/30/2025 01:00PM ET,TEN,9.54
WR,Quentin Johnston (40925493),Quentin Johnston,40925493,WR/FLEX,4900,LV@LAC 11/30/2025 04:25PM ET,LAC,12.29
RB,Nick Chubb (40925275),Nick Chubb,40925275,RB/FLEX,4800,HOU@IND 11/30/2025 01:00PM ET,HOU,6.66
WR,Alec Pierce (40925497),Alec Pierce,40925497,WR/FLEX,4800,HOU@IND 11/30/2025 01:00PM ET,IND,11.01
QB,Kirk Cousins (40925163),Kirk Cousins,40925163,QB,4800,ATL@NYJ 11/30/2025 01:00PM ET,ATL,6.46
RB,Zach Charbonnet (40925277),Zach Charbonnet,40925277,RB/FLEX,4800,MIN@SEA 11/30/2025 04:05PM ET,SEA,9.62
WR,Tre Tucker (40925495),Tre Tucker,40925495,WR/FLEX,4800,LV@LAC 11/30/2025 04:25PM ET,LV,11.87
RB,Dylan Sampson (40925279),Dylan Sampson,40925279,RB/FLEX,4700,SF@CLE 11/30/2025 01:00PM ET,CLE,5.76
WR,Jauan Jennings (40925499),Jauan Jennings,40925499,WR/FLEX,4700,SF@CLE 11/30/2025 01:00PM ET,SF,10.39
RB,Tyjae Spears (40925281),Tyjae Spears,40925281,RB/FLEX,4700,JAX@TEN 11/30/2025 01:00PM ET,TEN,8.39
QB,J.J. McCarthy (40925164),J.J. McCarthy,40925164,QB,4700,MIN@SEA 11/30/2025 04:05PM ET,MIN,12.69
RB,Blake Corum (40925283),Blake Corum,40925283,RB/FLEX,4600,LAR@CAR 11/30/2025 01:00PM ET,LAR,4.19
WR,Brandon Aiyuk (40925501),Brandon Aiyuk,40925501,WR/FLEX,4600,SF@CLE 11/30/2025 01:00PM ET,SF,0
WR,Greg Dortch (40925503),Greg Dortch,40925503,WR/FLEX,4600,ARI@TB 11/30/2025 01:00PM ET,ARI,6.52
QB,Cam Ward (40925165),Cam Ward,40925165,QB,4600,JAX@TEN 11/30/2025 01:00PM ET,TEN,11.09
QB,Mason Rudolph (40925166),Mason Rudolph,40925166,QB,4600,BUF@PIT 11/30/2025 04:25PM ET,PIT,4.75
RB,Ty Johnson (40925285),Ty Johnson,40925285,RB/FLEX,4600,BUF@PIT 11/30/2025 04:25PM ET,BUF,4.37
QB,Davis Mills (40925167),Davis Mills,40925167,QB,4500,HOU@IND 11/30/2025 01:00PM ET,HOU,13.39
RB,Isaiah Davis (40925289),Isaiah Davis,40925289,RB/FLEX,4500,ATL@NYJ 11/30/2025 01:00PM ET,NYJ,3.86
RB,Tyler Allgeier (40925291),Tyler Allgeier,40925291,RB/FLEX,4500,ATL@NYJ 11/30/2025 01:00PM ET,ATL,7.77
RB,Bhayshul Tuten (40925287),Bhayshul Tuten,40925287,RB/FLEX,4500,JAX@TEN 11/30/2025 01:00PM ET,JAX,5.78
WR,Rashid Shaheed (40925505),Rashid Shaheed,40925505,WR/FLEX,4500,MIN@SEA 11/30/2025 04:05PM ET,SEA,9.76
QB,Geno Smith (40925168),Geno Smith,40925168,QB,4500,LV@LAC 11/30/2025 04:25PM ET,LV,13.52
TE,Dalton Kincaid (40925851),Dalton Kincaid,40925851,TE/FLEX,4500,BUF@PIT 11/30/2025 04:25PM ET,BUF,12.98
RB,Chuba Hubbard (40925295),Chuba Hubbard,40925295,RB/FLEX,4400,LAR@CAR 11/30/2025 01:00PM ET,CAR,8.93
QB,Tyler Shough (40925170),Tyler Shough,40925170,QB,4400,NO@MIA 11/30/2025 01:00PM ET,NO,8.89
QB,Teddy Bridgewater (40925169),Teddy Bridgewater,40925169,QB,4400,ARI@TB 11/30/2025 01:00PM ET,TB,0.72
RB,Emari Demercado (40925293),Emari Demercado,40925293,RB/FLEX,4400,ARI@TB 11/30/2025 01:00PM ET,ARI,4.83
WR,Chimere Dike (40925507),Chimere Dike,40925507,WR/FLEX,4400,JAX@TEN 11/30/2025 01:00PM ET,TEN,7.17
RB,Brian Robinson Jr. (40925297),Brian Robinson Jr.,40925297,RB/FLEX,4300,SF@CLE 11/30/2025 01:00PM ET,SF,4.26
RB,Ollie Gordon II (40925299),Ollie Gordon II,40925299,RB/FLEX,4300,NO@MIA 11/30/2025 01:00PM ET,MIA,3.94
WR,Malik Washington (40925509),Malik Washington,40925509,WR/FLEX,4300,NO@MIA 11/30/2025 01:00PM ET,MIA,7.38
QB,Tyrod Taylor (40925171),Tyrod Taylor,40925171,QB,4300,ATL@NYJ 11/30/2025 01:00PM ET,NYJ,11.24
QB,Justin Fields (40925172),Justin Fields,40925172,QB,4300,ATL@NYJ 11/30/2025 01:00PM ET,NYJ,16.30
TE,Oronde Gadsden II (40925853),Oronde Gadsden II,40925853,TE/FLEX,4300,LV@LAC 11/30/2025 04:25PM ET,LAC,11.3
QB,Dillon Gabriel (40925173),Dillon Gabriel,40925173,QB,4200,SF@CLE 11/30/2025 01:00PM ET,CLE,9.01
QB,Shedeur Sanders (40925174),Shedeur Sanders,40925174,QB,4200,SF@CLE 11/30/2025 01:00PM ET,CLE,6.87
WR,Josh Downs (40925513),Josh Downs,40925513,WR/FLEX,4200,HOU@IND 11/30/2025 01:00PM ET,IND,8.76
TE,Juwan Johnson (40925855),Juwan Johnson,40925855,TE/FLEX,4200,NO@MIA 11/30/2025 01:00PM ET,NO,10.88
RB,Michael Carter (40925301),Michael Carter,40925301,RB/FLEX,4200,ARI@TB 11/30/2025 01:00PM ET,ARI,7.06
WR,Tez Johnson (40925511),Tez Johnson,40925511,WR/FLEX,4200,ARI@TB 11/30/2025 01:00PM ET,TB,8.31
WR,Jerry Jeudy (40925517),Jerry Jeudy,40925517,WR/FLEX,4100,SF@CLE 11/30/2025 01:00PM ET,CLE,6.96
WR,Sterling Shepard (40925515),Sterling Shepard,40925515,WR/FLEX,4100,ARI@TB 11/30/2025 01:00PM ET,TB,7.27
TE,Cade Otton (40925857),Cade Otton,40925857,TE/FLEX,4100,ARI@TB 11/30/2025 01:00PM ET,TB,7.38
RB,LeQuint Allen Jr. (40925303),LeQuint Allen Jr.,40925303,RB/FLEX,4100,JAX@TEN 11/30/2025 01:00PM ET,JAX,1.64
QB,Andy Dalton (40925215),Andy Dalton,40925215,QB,4000,LAR@CAR 11/30/2025 01:00PM ET,CAR,3.13
QB,Mike White (40925216),Mike White,40925216,QB,4000,LAR@CAR 11/30/2025 01:00PM ET,CAR,0
QB,Jimmy Garoppolo (40925217),Jimmy Garoppolo,40925217,QB,4000,LAR@CAR 11/30/2025 01:00PM ET,LAR,-0.3
QB,Stetson Bennett IV (40925218),Stetson Bennett IV,40925218,QB,4000,LAR@CAR 11/30/2025 01:00PM ET,LAR,0
RB,Trevor Etienne (40925433),Trevor Etienne,40925433,RB/FLEX,4000,LAR@CAR 11/30/2025 01:00PM ET,CAR,0.94
RB,Jonathon Brooks (40925435),Jonathon Brooks,40925435,RB/FLEX,4000,LAR@CAR 11/30/2025 01:00PM ET,CAR,0
RB,DeeJay Dallas (40925437),DeeJay Dallas,40925437,RB/FLEX,4000,LAR@CAR 11/30/2025 01:00PM ET,CAR,0
RB,Anthony Tyus III (40925439),Anthony Tyus III,40925439,RB/FLEX,4000,LAR@CAR 11/30/2025 01:00PM ET,CAR,0
RB,Ronnie Rivers (40925441),Ronnie Rivers,40925441,RB/FLEX,4000,LAR@CAR 11/30/2025 01:00PM ET,LAR,0
RB,Jarquez Hunter (40925443),Jarquez Hunter,40925443,RB/FLEX,4000,LAR@CAR 11/30/2025 01:00PM ET,LAR,0
QB,Kurtis Rourke (40925211),Kurtis Rourke,40925211,QB,4000,SF@CLE 11/30/2025 01:00PM ET,SF,0
QB,Adrian Martinez (40925212),Adrian Martinez,40925212,QB,4000,SF@CLE 11/30/2025 01:00PM ET,SF,-0.1
QB,Bailey Zappe (40925213),Bailey Zappe,40925213,QB,4000,SF@CLE 11/30/2025 01:00PM ET,CLE,0
QB,Deshaun Watson (40925214),Deshaun Watson,40925214,QB,4000,SF@CLE 11/30/2025 01:00PM ET,CLE,0
RB,Isaac Guerendo (40925421),Isaac Guerendo,40925421,RB/FLEX,4000,SF@CLE 11/30/2025 01:00PM ET,SF,0
RB,Jordan James (40925423),Jordan James,40925423,RB/FLEX,4000,SF@CLE 11/30/2025 01:00PM ET,SF,0
RB,Patrick Taylor Jr. (40925425),Patrick Taylor Jr.,40925425,RB/FLEX,4000,SF@CLE 11/30/2025 01:00PM ET,SF,0
RB,Kyle Juszczyk (40925427),Kyle Juszczyk,40925427,RB/FLEX,4000,SF@CLE 11/30/2025 01:00PM ET,SF,3.31
RB,Jerome Ford (40925429),Jerome Ford,40925429,RB/FLEX,4000,SF@CLE 11/30/2025 01:00PM ET,CLE,3.26
RB,Raheim Sanders (40925431),Raheim Sanders,40925431,RB/FLEX,4000,SF@CLE 11/30/2025 01:00PM ET,CLE,3.15
QB,Riley Leonard (40925207),Riley Leonard,40925207,QB,4000,HOU@IND 11/30/2025 01:00PM ET,IND,0.1
QB,Anthony Richardson Sr. (40925208),Anthony Richardson Sr.,40925208,QB,4000,HOU@IND 11/30/2025 01:00PM ET,IND,1.08
QB,Brett Rypien (40925209),Brett Rypien,40925209,QB,4000,HOU@IND 11/30/2025 01:00PM ET,IND,0
QB,Graham Mertz (40925210),Graham Mertz,40925210,QB,4000,HOU@IND 11/30/2025 01:00PM ET,HOU,0
RB,Tyler Goodson (40925405),Tyler Goodson,40925405,RB/FLEX,4000,HOU@IND 11/30/2025 01:00PM ET,IND,0.67
RB,Ameer Abdullah (40925407),Ameer Abdullah,40925407,RB/FLEX,4000,HOU@IND 11/30/2025 01:00PM ET,IND,2.57
RB,DJ Giddens (40925409),DJ Giddens,40925409,RB/FLEX,4000,HOU@IND 11/30/2025 01:00PM ET,IND,0.94
RB,Salvon Ahmed (40925411),Salvon Ahmed,40925411,RB/FLEX,4000,HOU@IND 11/30/2025 01:00PM ET,IND,0
RB,Ulysses Bentley IV (40925413),Ulysses Bentley IV,40925413,RB/FLEX,4000,HOU@IND 11/30/2025 01:00PM ET,IND,0
RB,Dare Ogunbowale (40925415),Dare Ogunbowale,40925415,RB/FLEX,4000,HOU@IND 11/30/2025 01:00PM ET,HOU,0.86
RB,British Brooks (40925417),British Brooks,40925417,RB/FLEX,4000,HOU@IND 11/30/2025 01:00PM ET,HOU,0.17
RB,Jawhar Jordan (40925419),Jawhar Jordan,40925419,RB/FLEX,4000,HOU@IND 11/30/2025 01:00PM ET,HOU,0
QB,Zach Wilson (40925176),Zach Wilson,40925176,QB,4000,NO@MIA 11/30/2025 01:00PM ET,MIA,0.79
QB,Spencer Rattler (40925204),Spencer Rattler,40925204,QB,4000,NO@MIA 11/30/2025 01:00PM ET,NO,13.27
QB,Jake Haener (40925205),Jake Haener,40925205,QB,4000,NO@MIA 11/30/2025 01:00PM ET,NO,0
QB,Quinn Ewers (40925206),Quinn Ewers,40925206,QB,4000,NO@MIA 11/30/2025 01:00PM ET,MIA,2.12
RB,Audric Estime (40925389),Audric Estime,40925389,RB/FLEX,4000,NO@MIA 11/30/2025 01:00PM ET,NO,0
RB,Kendre Miller (40925391),Kendre Miller,40925391,RB/FLEX,4000,NO@MIA 11/30/2025 01:00PM ET,NO,4.76
RB,Evan Hull (40925393),Evan Hull,40925393,RB/FLEX,4000,NO@MIA 11/30/2025 01:00PM ET,NO,0
RB,Jaylen Wright (40925395),Jaylen Wright,40925395,RB/FLEX,4000,NO@MIA 11/30/2025 01:00PM ET,MIA,1.48
RB,Alexander Mattison (40925397),Alexander Mattison,40925397,RB/FLEX,4000,NO@MIA 11/30/2025 01:00PM ET,MIA,0
RB,Jeff Wilson Jr. (40925399),Jeff Wilson Jr.,40925399,RB/FLEX,4000,NO@MIA 11/30/2025 01:00PM ET,MIA,0
RB,Alec Ingold (40925401),Alec Ingold,40925401,RB/FLEX,4000,NO@MIA 11/30/2025 01:00PM ET,MIA,0.86
RB,JaMycal Hasty (40925403),JaMycal Hasty,40925403,RB/FLEX,4000,NO@MIA 11/30/2025 01:00PM ET,MIA,0
QB,Michael Penix Jr. (40925175),Michael Penix Jr.,40925175,QB,4000,ATL@NYJ 11/30/2025 01:00PM ET,ATL,14.25
QB,Brady Cook (40925200),Brady Cook,40925200,QB,4000,ATL@NYJ 11/30/2025 01:00PM ET,NYJ,0
QB,Easton Stick (40925201),Easton Stick,40925201,QB,4000,ATL@NYJ 11/30/2025 01:00PM ET,ATL,0
QB,Emory Jones (40925202),Emory Jones,40925202,QB,4000,ATL@NYJ 11/30/2025 01:00PM ET,ATL,0
QB,Kyle Trask (40925203),Kyle Trask,40925203,QB,4000,ATL@NYJ 11/30/2025 01:00PM ET,ATL,0
RB,Kene Nwangwu (40925377),Kene Nwangwu,40925377,RB/FLEX,4000,ATL@NYJ 11/30/2025 01:00PM ET,NYJ,1
RB,Khalil Herbert (40925379),Khalil Herbert,40925379,RB/FLEX,4000,ATL@NYJ 11/30/2025 01:00PM ET,NYJ,0
RB,Braelon Allen (40925381),Braelon Allen,40925381,RB/FLEX,4000,ATL@NYJ 11/30/2025 01:00PM ET,NYJ,4.08
RB,Andrew Beck (40925383),Andrew Beck,40925383,RB/FLEX,4000,ATL@NYJ 11/30/2025 01:00PM ET,NYJ,1.14
RB,Nathan Carter (40925385),Nathan Carter,40925385,RB/FLEX,4000,ATL@NYJ 11/30/2025 01:00PM ET,ATL,1.25
RB,Carlos Washington Jr. (40925387),Carlos Washington Jr.,40925387,RB/FLEX,4000,ATL@NYJ 11/30/2025 01:00PM ET,ATL,0
TE,Kyle Pitts Sr. (40925859),Kyle Pitts Sr.,40925859,TE/FLEX,4000,ATL@NYJ 11/30/2025 01:00PM ET,ATL,9.17
QB,Connor Bazelak (40925196),Connor Bazelak,40925196,QB,4000,ARI@TB 11/30/2025 01:00PM ET,TB,0
QB,Kedon Slovis (40925197),Kedon Slovis,40925197,QB,4000,ARI@TB 11/30/2025 01:00PM ET,ARI,-0.04
QB,Kyler Murray (40925198),Kyler Murray,40925198,QB,4000,ARI@TB 11/30/2025 01:00PM ET,ARI,16.36
QB,Jeff Driskel (40925199),Jeff Driskel,40925199,QB,4000,ARI@TB 11/30/2025 01:00PM ET,ARI,0
RB,Owen Wright (40925365),Owen Wright,40925365,RB/FLEX,4000,ARI@TB 11/30/2025 01:00PM ET,TB,0.2
RB,Josh Williams (40925367),Josh Williams,40925367,RB/FLEX,4000,ARI@TB 11/30/2025 01:00PM ET,TB,0.37
RB,Michael Wiley (40925369),Michael Wiley,40925369,RB/FLEX,4000,ARI@TB 11/30/2025 01:00PM ET,TB,0
RB,Jermar Jefferson (40925371),Jermar Jefferson,40925371,RB/FLEX,4000,ARI@TB 11/30/2025 01:00PM ET,ARI,0
RB,James Conner (40925373),James Conner,40925373,RB/FLEX,4000,ARI@TB 11/30/2025 01:00PM ET,ARI,11.1
RB,Sincere McCormick (40925375),Sincere McCormick,40925375,RB/FLEX,4000,ARI@TB 11/30/2025 01:00PM ET,ARI,0
WR,Jalen McMillan (40925519),Jalen McMillan,40925519,WR/FLEX,4000,ARI@TB 11/30/2025 01:00PM ET,TB,0
QB,Nick Mullens (40925191),Nick Mullens,40925191,QB,4000,JAX@TEN 11/30/2025 01:00PM ET,JAX,0
QB,Carter Bradley (40925192),Carter Bradley,40925192,QB,4000,JAX@TEN 11/30/2025 01:00PM ET,JAX,0
QB,Brandon Allen (40925193),Brandon Allen,40925193,QB,4000,JAX@TEN 11/30/2025 01:00PM ET,TEN,0
QB,Will Levis (40925194),Will Levis,40925194,QB,4000,JAX@TEN 11/30/2025 01:00PM ET,TEN,0
QB,Trevor Siemian (40925195),Trevor Siemian,40925195,QB,4000,JAX@TEN 11/30/2025 01:00PM ET,TEN,0
RB,Cody Schrader (40925355),Cody Schrader,40925355,RB/FLEX,4000,JAX@TEN 11/30/2025 01:00PM ET,JAX,0
RB,Ja'Quinden Jackson (40925357),Ja'Quinden Jackson,40925357,RB/FLEX,4000,JAX@TEN 11/30/2025 01:00PM ET,JAX,0
RB,Kalel Mullings (40925359),Kalel Mullings,40925359,RB/FLEX,4000,JAX@TEN 11/30/2025 01:00PM ET,TEN,0
RB,Julius Chestnut (40925361),Julius Chestnut,40925361,RB/FLEX,4000,JAX@TEN 11/30/2025 01:00PM ET,TEN,0.36
RB,Jordan Mims (40925363),Jordan Mims,40925363,RB/FLEX,4000,JAX@TEN 11/30/2025 01:00PM ET,TEN,0
QB,Drew Lock (40925186),Drew Lock,40925186,QB,4000,MIN@SEA 11/30/2025 04:05PM ET,SEA,0.03
QB,Jalen Milroe (40925187),Jalen Milroe,40925187,QB,4000,MIN@SEA 11/30/2025 04:05PM ET,SEA,-0.2
QB,Max Brosmer (40925188),Max Brosmer,40925188,QB,4000,MIN@SEA 11/30/2025 04:05PM ET,MIN,0.53
QB,Carson Wentz (40925189),Carson Wentz,40925189,QB,4000,MIN@SEA 11/30/2025 04:05PM ET,MIN,16.27
QB,John Wolford (40925190),John Wolford,40925190,QB,4000,MIN@SEA 11/30/2025 04:05PM ET,MIN,0
RB,George Holani (40925337),George Holani,40925337,RB/FLEX,4000,MIN@SEA 11/30/2025 04:05PM ET,SEA,1.44
RB,Kenny McIntosh (40925339),Kenny McIntosh,40925339,RB/FLEX,4000,MIN@SEA 11/30/2025 04:05PM ET,SEA,0
RB,Velus Jones Jr. (40925341),Velus Jones Jr.,40925341,RB/FLEX,4000,MIN@SEA 11/30/2025 04:05PM ET,SEA,0
RB,Robbie Ouzts (40925343),Robbie Ouzts,40925343,RB/FLEX,4000,MIN@SEA 11/30/2025 04:05PM ET,SEA,0
RB,Brady Russell (40925345),Brady Russell,40925345,RB/FLEX,4000,MIN@SEA 11/30/2025 04:05PM ET,SEA,0
RB,Zavier Scott (40925347),Zavier Scott,40925347,RB/FLEX,4000,MIN@SEA 11/30/2025 04:05PM ET,MIN,2.92
RB,Ty Chandler (40925349),Ty Chandler,40925349,RB/FLEX,4000,MIN@SEA 11/30/2025 04:05PM ET,MIN,0
RB,Corey Kiner (40925351),Corey Kiner,40925351,RB/FLEX,4000,MIN@SEA 11/30/2025 04:05PM ET,MIN,0
